date,year,month,mc,v_flow_mean_forecast,v_loss_cover,v_rainfall_total,scenario
2021-07-01,2021,7,14,102.45815967264912,1.7819999999999998,158.18,Def_25%_P_A1
2021-08-01,2021,8,14,94.40576247266291,1.7840000000000003,193.84,Def_25%_P_A1
2021-09-01,2021,9,14,92.67590203112131,1.786,215.45,Def_25%_P_A1
2021-10-01,2021,10,14,99.4697917183045,1.788,211.06,Def_25%_P_A1
2021-11-01,2021,11,14,110.04311670192446,1.789,80.57,Def_25%_P_A1
2021-12-01,2021,12,14,110.82187955469844,1.791,59.51,Def_25%_P_A1
2020-01-01,2020,1,15,42.80178145814786,20.571,113.78,Def_25%_P_A1
2020-02-01,2020,2,15,45.705255929251365,20.593,21.81,Def_25%_P_A1
2020-03-01,2020,3,15,52.674587420985716,20.613999999999997,138.49,Def_25%_P_A1
2020-04-01,2020,4,15,70.84173985246407,20.636,278.03,Def_25%_P_A1
2020-05-01,2020,5,15,89.14443263901971,20.658,334.23,Def_25%_P_A1
2020-06-01,2020,6,15,95.25561993748741,20.68,149.81,Def_25%_P_A1
2020-07-01,2020,7,15,78.23428896124348,20.701,137.63,Def_25%_P_A1
2020-08-01,2020,8,15,69.04722786889604,20.723,136.06,Def_25%_P_A1
2020-09-01,2020,9,15,79.65390621916447,20.745,253.53,Def_25%_P_A1
2020-10-01,2020,10,15,104.76029608091979,20.767,427.34,Def_25%_P_A1
2020-11-01,2020,11,15,120.6969902633144,20.788,314.97,Def_25%_P_A1
2020-12-01,2020,12,15,111.9443711426673,20.810000000000002,29.92,Def_25%_P_A1
2021-01-01,2021,1,15,85.03981486270617,20.832,49.39,Def_25%_P_A1
2021-02-01,2021,2,15,69.72177743296476,20.854,110.6,Def_25%_P_A1
2021-03-01,2021,3,15,75.5079476016396,20.875,163.99,Def_25%_P_A1
2021-04-01,2021,4,15,97.70032847351025,20.897,162.16,Def_25%_P_A1
2021-05-01,2021,5,15,115.79338319153032,20.918999999999997,327.87,Def_25%_P_A1
2021-06-01,2021,6,15,115.43800169743452,20.941000000000003,227.41,Def_25%_P_A1
2021-07-01,2021,7,15,97.9292776343511,20.962,123.73,Def_25%_P_A1
2021-08-01,2021,8,15,86.87370562425761,20.983999999999998,132.35,Def_25%_P_A1
2021-09-01,2021,9,15,95.96210183800103,21.006,273.78,Def_25%_P_A1
2021-10-01,2021,10,15,118.83614429001341,21.028,330.37,Def_25%_P_A1
2021-11-01,2021,11,15,133.61808803446675,21.049,302.21,Def_25%_P_A1
2021-12-01,2021,12,15,126.32262710818546,21.071,160.67,Def_25%_P_A1
2020-01-01,2020,1,16,190.60593732796397,10.128,100.29,Def_25%_P_A1
2020-02-01,2020,2,16,259.8383651183731,10.139,17.6,Def_25%_P_A1
2020-03-01,2020,3,16,305.2311919765449,10.15,125.94,Def_25%_P_A1
2020-04-01,2020,4,16,349.3932491042702,10.16,243.17,Def_25%_P_A1
2020-05-01,2020,5,16,401.9726539480729,10.171,291.36,Def_25%_P_A1
2020-06-01,2020,6,16,432.25961831404766,10.181999999999999,126.94,Def_25%_P_A1
2020-07-01,2020,7,16,402.7502274605208,10.193000000000001,118.5,Def_25%_P_A1
2020-08-01,2020,8,16,393.6806421679004,10.203,136.17,Def_25%_P_A1
2020-09-01,2020,9,16,431.637585272025,10.213999999999999,229.38,Def_25%_P_A1
2020-10-01,2020,10,16,491.8408718706778,10.225,378.04,Def_25%_P_A1
2020-11-01,2020,11,16,533.779430755869,10.236,264.19,Def_25%_P_A1
2020-12-01,2020,12,16,522.1395117971279,10.245999999999999,24.94,Def_25%_P_A1
2021-01-01,2021,1,16,462.29441304456964,10.257,47.0,Def_25%_P_A1
2021-02-01,2021,2,16,442.86116129721745,10.267999999999999,87.61,Def_25%_P_A1
2021-03-01,2021,3,16,472.9407435476009,10.279,145.57,Def_25%_P_A1
2021-04-01,2021,4,16,536.0426908728605,10.289,147.49,Def_25%_P_A1
2021-05-01,2021,5,16,590.5105411288177,10.299999999999999,290.8,Def_25%_P_A1
2021-06-01,2021,6,16,597.6075078996463,10.311,188.76,Def_25%_P_A1
2021-07-01,2021,7,16,558.8128392988174,10.322000000000001,103.67,Def_25%_P_A1
2021-08-01,2021,8,16,537.5221006526035,10.331999999999999,123.14,Def_25%_P_A1
2021-09-01,2021,9,16,565.3688946461458,10.343,235.8,Def_25%_P_A1
2021-10-01,2021,10,16,622.3229196151367,10.354,272.48,Def_25%_P_A1
2021-11-01,2021,11,16,659.8917691296452,10.365,253.39,Def_25%_P_A1
2021-12-01,2021,12,16,642.8132606751425,10.375,136.37,Def_25%_P_A1
2020-01-01,2020,1,17,7.3966519709153244,4.593,114.01,Def_25%_P_A1
2020-02-01,2020,2,17,8.467385123370645,4.5969999999999995,72.61,Def_25%_P_A1
2020-03-01,2020,3,17,6.677639424650865,4.601999999999999,82.99,Def_25%_P_A1
2020-04-01,2020,4,17,6.421670369053717,4.606,167.6,Def_25%_P_A1
2020-05-01,2020,5,17,7.856291832971308,4.611,225.86,Def_25%_P_A1
2020-06-01,2020,6,17,9.972095414120943,4.614999999999999,180.09,Def_25%_P_A1
2020-07-01,2020,7,17,10.504996527706535,4.62,136.51,Def_25%_P_A1
2020-08-01,2020,8,17,10.05838805431633,4.6240000000000006,127.52,Def_25%_P_A1
2020-09-01,2020,9,17,9.463758838766326,4.629,57.17,Def_25%_P_A1
2020-10-01,2020,10,17,9.269295461394703,4.633,85.95,Def_25%_P_A1
2020-11-01,2020,11,17,9.89567600903181,4.638,89.8,Def_25%_P_A1
2020-12-01,2020,12,17,10.428176517157215,4.642,42.19,Def_25%_P_A1
2021-01-01,2021,1,17,11.098566317089851,4.646999999999999,102.49,Def_25%_P_A1
2021-02-01,2021,2,17,10.790112349775468,4.651000000000001,77.52,Def_25%_P_A1
2021-03-01,2021,3,17,9.986417679832895,4.656,88.32,Def_25%_P_A1
2021-04-01,2021,4,17,9.824229624252778,4.66,136.96,Def_25%_P_A1
2021-05-01,2021,5,17,10.580927355073719,4.665,247.28,Def_25%_P_A1
2021-06-01,2021,6,17,11.609352210087696,4.6690000000000005,197.02,Def_25%_P_A1
2021-07-01,2021,7,17,12.10548211391317,4.6739999999999995,178.69,Def_25%_P_A1
2021-08-01,2021,8,17,11.984008738693307,4.678,96.86,Def_25%_P_A1
2021-09-01,2021,9,17,11.739871154030153,4.683,60.71,Def_25%_P_A1
2021-10-01,2021,10,17,11.619753436916923,4.687,118.6,Def_25%_P_A1
2021-11-01,2021,11,17,11.862140312962723,4.692,134.06,Def_25%_P_A1
2021-12-01,2021,12,17,12.204927094594868,4.696,119.19,Def_25%_P_A1
2020-01-01,2020,1,18,5.833803987117403,18.622,45.66,Def_25%_P_A1
2020-02-01,2020,2,18,15.691803141015875,18.641,0.0,Def_25%_P_A1
2020-03-01,2020,3,18,26.48958302505865,18.66,147.23,Def_25%_P_A1
2020-04-01,2020,4,18,36.63316694687685,18.679000000000002,297.25,Def_25%_P_A1
2020-05-01,2020,5,18,36.848667259936526,18.698,366.2,Def_25%_P_A1
2020-06-01,2020,6,18,38.292287884369,18.717,159.34,Def_25%_P_A1
2020-07-01,2020,7,18,44.469466174058844,18.736,213.39,Def_25%_P_A1
2020-08-01,2020,8,18,49.43421413085477,18.755,232.95,Def_25%_P_A1
2020-09-01,2020,9,18,51.59160202030196,18.773999999999997,315.89,Def_25%_P_A1
2020-10-01,2020,10,18,58.1241632466389,18.793000000000003,227.36,Def_25%_P_A1
2020-11-01,2020,11,18,56.938618453066425,18.812,259.98,Def_25%_P_A1
2020-12-01,2020,12,18,44.088081940204674,18.831,28.89,Def_25%_P_A1
2021-01-01,2021,1,18,31.904881878535853,18.85,51.25,Def_25%_P_A1
2021-02-01,2021,2,18,33.77965444242543,18.869,16.77,Def_25%_P_A1
2021-03-01,2021,3,18,42.32844461280696,18.887999999999998,87.59,Def_25%_P_A1
2021-04-01,2021,4,18,51.81143508892939,18.907,262.77,Def_25%_P_A1
2021-05-01,2021,5,18,53.88538862824434,18.926000000000002,484.54,Def_25%_P_A1
2021-06-01,2021,6,18,56.4449761117715,18.945,208.73,Def_25%_P_A1
2021-07-01,2021,7,18,59.84385121906694,18.964,217.11,Def_25%_P_A1
2021-08-01,2021,8,18,65.24652824727838,18.983,119.27,Def_25%_P_A1
2021-09-01,2021,9,18,71.77343496903539,19.002,354.09,Def_25%_P_A1
2021-10-01,2021,10,18,76.52547837818261,19.021,310.29,Def_25%_P_A1
2021-11-01,2021,11,18,73.30025189888087,19.040000000000003,136.05,Def_25%_P_A1
2021-12-01,2021,12,18,62.35898371529383,19.059,23.3,Def_25%_P_A1
2020-01-01,2020,1,19,7.9976735083737145,1.9900000000000002,110.3,Def_25%_P_A1
2020-02-01,2020,2,19,11.744155523512624,1.992,78.41,Def_25%_P_A1
2020-03-01,2020,3,19,15.761685132860421,1.994,168.43,Def_25%_P_A1
2020-04-01,2020,4,19,21.117576521210673,1.9959999999999998,252.98,Def_25%_P_A1
2020-05-01,2020,5,19,20.912718498829033,1.999,235.54,Def_25%_P_A1
2020-06-01,2020,6,19,18.705998986892325,2.001,76.46,Def_25%_P_A1
2020-07-01,2020,7,19,15.313644686670127,2.003,68.37,Def_25%_P_A1
2020-08-01,2020,8,19,13.0799885794654,2.005,34.08,Def_25%_P_A1
2020-09-01,2020,9,19,14.685624035897154,2.008,95.28,Def_25%_P_A1
2020-10-01,2020,10,19,20.70473816361064,2.01,202.59,Def_25%_P_A1
2020-11-01,2020,11,19,24.33676997001329,2.012,133.49,Def_25%_P_A1
2020-12-01,2020,12,19,21.538230459048975,2.0140000000000002,29.5,Def_25%_P_A1
2021-01-01,2021,1,19,16.705851356690918,2.017,40.62,Def_25%_P_A1
2021-02-01,2021,2,19,15.87719873094932,2.019,131.14,Def_25%_P_A1
2021-03-01,2021,3,19,19.590465588444427,2.021,287.33,Def_25%_P_A1
2021-04-01,2021,4,19,25.63695475010543,2.023,169.44,Def_25%_P_A1
2021-05-01,2021,5,19,27.19916787734595,2.026,171.37,Def_25%_P_A1
2021-06-01,2021,6,19,24.208324314360404,2.028,28.71,Def_25%_P_A1
2021-07-01,2021,7,19,20.323727235740108,2.03,44.07,Def_25%_P_A1
2021-08-01,2021,8,19,18.93857217650103,2.032,63.27,Def_25%_P_A1
2021-09-01,2021,9,19,21.044777792123625,2.035,63.05,Def_25%_P_A1
2021-10-01,2021,10,19,25.940679560730683,2.037,178.76,Def_25%_P_A1
2021-11-01,2021,11,19,28.491579980301076,2.0389999999999997,161.98,Def_25%_P_A1
2021-12-01,2021,12,19,25.600600017082048,2.041,59.17,Def_25%_P_A1
2020-01-01,2020,1,20,45.37116136199864,6.844,124.35,Def_25%_P_A1
2020-02-01,2020,2,20,60.49815382997254,6.851999999999999,15.07,Def_25%_P_A1
2020-03-01,2020,3,20,63.59209062101047,6.859,169.67,Def_25%_P_A1
2020-04-01,2020,4,20,80.03740443239163,6.866,163.72,Def_25%_P_A1
2020-05-01,2020,5,20,77.51975083713099,6.873,248.63,Def_25%_P_A1
2020-06-01,2020,6,20,72.80541875818217,6.880999999999999,98.96,Def_25%_P_A1
2020-07-01,2020,7,20,65.0506894553467,6.888,77.51,Def_25%_P_A1
2020-08-01,2020,8,20,73.78940780508569,6.895,125.21,Def_25%_P_A1
2020-09-01,2020,9,20,92.39406333597705,6.902,258.49,Def_25%_P_A1
2020-10-01,2020,10,20,110.55369257952529,6.909999999999999,322.51,Def_25%_P_A1
2020-11-01,2020,11,20,119.02562769675991,6.917,201.78,Def_25%_P_A1
2020-12-01,2020,12,20,112.43242404146964,6.9239999999999995,16.08,Def_25%_P_A1
2021-01-01,2021,1,20,101.88908939582836,6.931,104.2,Def_25%_P_A1
2021-02-01,2021,2,20,101.08161056008309,6.938999999999999,38.56,Def_25%_P_A1
2021-03-01,2021,3,20,111.68245467395865,6.946,179.22,Def_25%_P_A1
2021-04-01,2021,4,20,130.14382768223973,6.952999999999999,269.12,Def_25%_P_A1
2021-05-01,2021,5,20,136.32616099117075,6.959999999999999,262.92,Def_25%_P_A1
2021-06-01,2021,6,20,129.65210522554037,6.968000000000001,57.76,Def_25%_P_A1
2021-07-01,2021,7,20,117.00041577272866,6.9750000000000005,71.19,Def_25%_P_A1
2021-08-01,2021,8,20,116.95366814257378,6.981999999999999,145.77,Def_25%_P_A1
2021-09-01,2021,9,20,129.63684198585958,6.988999999999999,241.14,Def_25%_P_A1
2021-10-01,2021,10,20,147.43277359581117,6.997000000000001,277.78,Def_25%_P_A1
2021-11-01,2021,11,20,156.7789121249668,7.0040000000000004,229.37,Def_25%_P_A1
2021-12-01,2021,12,20,152.0833728624079,7.011000000000001,226.5,Def_25%_P_A1
2020-01-01,2020,1,21,4.54876825539695,4.617,110.11,Def_25%_P_A1
2020-02-01,2020,2,21,5.28100483769858,4.622,57.25,Def_25%_P_A1
2020-03-01,2020,3,21,5.778595629381121,4.626,187.53,Def_25%_P_A1
2020-04-01,2020,4,21,7.116953981768111,4.630999999999999,84.43,Def_25%_P_A1
2020-05-01,2020,5,21,8.443964984635226,4.636,89.02,Def_25%_P_A1
2020-06-01,2020,6,21,8.60292673051337,4.641,64.77,Def_25%_P_A1
2020-07-01,2020,7,21,8.644659698683677,4.645,33.31,Def_25%_P_A1
2020-08-01,2020,8,21,8.498317265755746,4.65,22.21,Def_25%_P_A1
2020-09-01,2020,9,21,8.786941665517757,4.655,32.38,Def_25%_P_A1
2020-10-01,2020,10,21,9.50890537761719,4.66,65.69,Def_25%_P_A1
2020-11-01,2020,11,21,9.635449940222406,4.664,193.54,Def_25%_P_A1
2020-12-01,2020,12,21,10.071701528593382,4.6690000000000005,72.94,Def_25%_P_A1
2021-01-01,2021,1,21,9.526970170581688,4.6739999999999995,0.0,Def_25%_P_A1
2021-02-01,2021,2,21,9.813581270377393,4.679,64.77,Def_25%_P_A1
2021-03-01,2021,3,21,10.242017720421062,4.683,98.01,Def_25%_P_A1
2021-04-01,2021,4,21,11.110913823582695,4.688,114.89,Def_25%_P_A1
2021-05-01,2021,5,21,11.556047884698462,4.693,135.02,Def_25%_P_A1
2021-06-01,2021,6,21,11.603158479443175,4.698,0.0,Def_25%_P_A1
2021-07-01,2021,7,21,11.45915315826967,4.702,0.0,Def_25%_P_A1
2021-08-01,2021,8,21,11.29234827984891,4.707,0.0,Def_25%_P_A1
2021-09-01,2021,9,21,11.468349342125078,4.712000000000001,0.0,Def_25%_P_A1
2021-10-01,2021,10,21,11.6387682165667,4.717,63.84,Def_25%_P_A1
2021-11-01,2021,11,21,11.795308059003132,4.721,38.67,Def_25%_P_A1
2021-12-01,2021,12,21,11.640198156690314,4.726,106.6,Def_25%_P_A1
2020-01-01,2020,1,22,206.5724654288775,2.512,106.62,Def_25%_P_A1
2020-02-01,2020,2,22,219.58127937527246,2.5149999999999997,0.0,Def_25%_P_A1
2020-03-01,2020,3,22,203.54092565066273,2.5170000000000003,107.75,Def_25%_P_A1
2020-04-01,2020,4,22,248.52569248537395,2.52,278.84,Def_25%_P_A1
2020-05-01,2020,5,22,342.2356644517421,2.5229999999999997,323.07,Def_25%_P_A1
2020-06-01,2020,6,22,372.20512370905976,2.5260000000000002,491.04,Def_25%_P_A1
2020-07-01,2020,7,22,350.54651904914203,2.528,348.59,Def_25%_P_A1
2020-08-01,2020,8,22,344.50380594456016,2.5309999999999997,339.33,Def_25%_P_A1
2020-09-01,2020,9,22,346.10547065294753,2.5340000000000003,139.89,Def_25%_P_A1
2020-10-01,2020,10,22,314.87400544349447,2.537,267.49,Def_25%_P_A1
2020-11-01,2020,11,22,295.10668688871766,2.539,85.54,Def_25%_P_A1
2020-12-01,2020,12,22,292.53449016102417,2.5420000000000003,8.51,Def_25%_P_A1
2021-01-01,2021,1,22,285.02332786463273,2.545,0.0,Def_25%_P_A1
2021-02-01,2021,2,22,269.33333131459955,2.548,0.0,Def_25%_P_A1
2021-03-01,2021,3,22,276.88366896296503,2.55,148.02,Def_25%_P_A1
2021-04-01,2021,4,22,318.13878900529016,2.553,305.87,Def_25%_P_A1
2021-05-01,2021,5,22,370.5629666090262,2.556,301.05,Def_25%_P_A1
2021-06-01,2021,6,22,404.0981478146088,2.559,227.61,Def_25%_P_A1
2021-07-01,2021,7,22,415.2611853159857,2.561,178.27,Def_25%_P_A1
2021-08-01,2021,8,22,407.75923449987414,2.564,254.92,Def_25%_P_A1
2021-09-01,2021,9,22,392.79290957751493,2.5669999999999997,219.29,Def_25%_P_A1
2021-10-01,2021,10,22,373.25840361738443,2.5700000000000003,219.95,Def_25%_P_A1
2021-11-01,2021,11,22,355.4595245378305,2.572,162.58,Def_25%_P_A1
2021-12-01,2021,12,22,340.9432247893285,2.5749999999999997,128.08,Def_25%_P_A1
2020-01-01,2020,1,23,68.63493256145807,4.869,79.32,Def_25%_P_A1
2020-02-01,2020,2,23,79.26752467073517,4.874,107.24,Def_25%_P_A1
2020-03-01,2020,3,23,83.1619801954523,4.879,0.0,Def_25%_P_A1
2020-04-01,2020,4,23,98.75150351719971,4.884,166.87,Def_25%_P_A1
2020-05-01,2020,5,23,147.36150035407616,4.889,358.47,Def_25%_P_A1
2020-06-01,2020,6,23,157.2298146662908,4.894,327.64,Def_25%_P_A1
2020-07-01,2020,7,23,152.97336492924762,4.899,392.92,Def_25%_P_A1
2020-08-01,2020,8,23,157.920931417343,4.904,285.68,Def_25%_P_A1
2020-09-01,2020,9,23,148.03377756988692,4.909,311.75,Def_25%_P_A1
2020-10-01,2020,10,23,146.7317123379884,4.914000000000001,379.62,Def_25%_P_A1
2020-11-01,2020,11,23,143.61898417449967,4.919,103.03,Def_25%_P_A1
2020-12-01,2020,12,23,125.80747734993375,4.9239999999999995,11.14,Def_25%_P_A1
2021-01-01,2021,1,23,115.91817780872154,4.929,17.64,Def_25%_P_A1
2021-02-01,2021,2,23,113.0495216666672,4.934,6.5,Def_25%_P_A1
2021-03-01,2021,3,23,122.51670186862123,4.939,17.64,Def_25%_P_A1
2021-04-01,2021,4,23,147.24050862959854,4.944,150.36,Def_25%_P_A1
2021-05-01,2021,5,23,178.9405599345339,4.949,390.76,Def_25%_P_A1
2021-06-01,2021,6,23,194.51774203329828,4.954,335.64,Def_25%_P_A1
2021-07-01,2021,7,23,197.25759018043897,4.9590000000000005,267.66,Def_25%_P_A1
2021-08-01,2021,8,23,194.4176128194786,4.9639999999999995,327.1,Def_25%_P_A1
2021-09-01,2021,9,23,188.4346340654482,4.968999999999999,227.94,Def_25%_P_A1
2021-10-01,2021,10,23,184.68975708612456,4.974,188.42,Def_25%_P_A1
2021-11-01,2021,11,23,174.05742144017222,4.979,181.92,Def_25%_P_A1
2021-12-01,2021,12,23,156.84099323635485,4.984,101.17,Def_25%_P_A1
2020-01-01,2020,1,24,12.343566034180846,17.788,86.14,Def_25%_P_A1
2020-02-01,2020,2,24,14.647041027232184,17.806,58.0,Def_25%_P_A1
2020-03-01,2020,3,24,14.094107328328548,17.823,224.49,Def_25%_P_A1
2020-04-01,2020,4,24,21.64066122548265,17.841,209.96,Def_25%_P_A1
2020-05-01,2020,5,24,28.791643497839605,17.858999999999998,118.81,Def_25%_P_A1
2020-06-01,2020,6,24,29.23695847632055,17.877000000000002,80.76,Def_25%_P_A1
2020-07-01,2020,7,24,23.076890114188572,17.894,62.93,Def_25%_P_A1
2020-08-01,2020,8,24,21.790439133934438,17.912,68.28,Def_25%_P_A1
2020-09-01,2020,9,24,24.825959089300696,17.93,177.73,Def_25%_P_A1
2020-10-01,2020,10,24,32.649684823203415,17.948,533.07,Def_25%_P_A1
2020-11-01,2020,11,24,38.00569349838698,17.965,195.26,Def_25%_P_A1
2020-12-01,2020,12,24,36.635017662134814,17.983,14.0,Def_25%_P_A1
2021-01-01,2021,1,24,29.799726366807043,18.001,36.61,Def_25%_P_A1
2021-02-01,2021,2,24,26.60890569369506,18.019,14.46,Def_25%_P_A1
2021-03-01,2021,3,24,28.31369197556369,18.035999999999998,96.77,Def_25%_P_A1
2021-04-01,2021,4,24,35.3376368464684,18.054000000000002,304.78,Def_25%_P_A1
2021-05-01,2021,5,24,41.38463546153419,18.072,258.17,Def_25%_P_A1
2021-06-01,2021,6,24,39.8672683922147,18.09,85.56,Def_25%_P_A1
2021-07-01,2021,7,24,32.87547878069544,18.107,49.38,Def_25%_P_A1
2021-08-01,2021,8,24,29.420454826620478,18.125,17.91,Def_25%_P_A1
2021-09-01,2021,9,24,32.83656935344396,18.143,257.86,Def_25%_P_A1
2021-10-01,2021,10,24,40.42421123352839,18.160999999999998,287.99,Def_25%_P_A1
2021-11-01,2021,11,24,45.55032607829122,18.178,262.43,Def_25%_P_A1
2021-12-01,2021,12,24,43.58491784754851,18.196,85.84,Def_25%_P_A1
2020-01-01,2020,1,25,5.339922791492971,6.354,17.95,Def_25%_P_A1
2020-02-01,2020,2,25,7.3868841657940365,6.361,0.0,Def_25%_P_A1
2020-03-01,2020,3,25,7.607653868061803,6.367000000000001,12.28,Def_25%_P_A1
2020-04-01,2020,4,25,7.548217280537722,6.3740000000000006,70.39,Def_25%_P_A1
2020-05-01,2020,5,25,8.1136142950334,6.38,254.62,Def_25%_P_A1
2020-06-01,2020,6,25,8.277926207864075,6.387,80.31,Def_25%_P_A1
2020-07-01,2020,7,25,7.94464586853859,6.393,26.45,Def_25%_P_A1
2020-08-01,2020,8,25,7.918893898582795,6.4,0.0,Def_25%_P_A1
2020-09-01,2020,9,25,8.251606050336045,6.406000000000001,4.72,Def_25%_P_A1
2020-10-01,2020,10,25,8.575734260552448,6.413,172.82,Def_25%_P_A1
2020-11-01,2020,11,25,9.821760427594612,6.419,611.82,Def_25%_P_A1
2020-12-01,2020,12,25,9.827256481465183,6.426,30.71,Def_25%_P_A1
2021-01-01,2021,1,25,9.641086722910721,6.432,0.0,Def_25%_P_A1
2021-02-01,2021,2,25,9.657022196321453,6.439,0.0,Def_25%_P_A1
2021-03-01,2021,3,25,10.014550683825703,6.444999999999999,0.0,Def_25%_P_A1
2021-04-01,2021,4,25,10.54121954057052,6.451999999999999,21.73,Def_25%_P_A1
2021-05-01,2021,5,25,11.72530474874536,6.458,71.8,Def_25%_P_A1
2021-06-01,2021,6,25,11.96345206226058,6.465,332.56,Def_25%_P_A1
2021-07-01,2021,7,25,11.747678846396393,6.471,2.83,Def_25%_P_A1
2021-08-01,2021,8,25,11.5353017801518,6.478000000000001,1.89,Def_25%_P_A1
2021-09-01,2021,9,25,11.873282747831782,6.483999999999999,0.0,Def_25%_P_A1
2021-10-01,2021,10,25,12.581931306344178,6.491,34.96,Def_25%_P_A1
2021-11-01,2021,11,25,13.573433336701596,6.497,253.81,Def_25%_P_A1
2021-12-01,2021,12,25,13.69174512073178,6.5040000000000004,172.95,Def_25%_P_A1
2020-01-01,2020,1,26,107.54019397082385,6.874,168.57,Def_25%_P_A1
2020-02-01,2020,2,26,129.09116701659286,6.880999999999999,59.76,Def_25%_P_A1
2020-03-01,2020,3,26,140.3069087133459,6.888,83.16,Def_25%_P_A1
2020-04-01,2020,4,26,201.09804406264965,6.895,374.2,Def_25%_P_A1
2020-05-01,2020,5,26,217.3157676673996,6.903,235.56,Def_25%_P_A1
2020-06-01,2020,6,26,220.08716679676104,6.909999999999999,172.98,Def_25%_P_A1
2020-07-01,2020,7,26,145.09055955467298,6.917,146.14,Def_25%_P_A1
2020-08-01,2020,8,26,137.89372802861024,6.9239999999999995,80.23,Def_25%_P_A1
2020-09-01,2020,9,26,181.91512133919457,6.932,26.97,Def_25%_P_A1
2020-10-01,2020,10,26,234.7780991731195,6.938999999999999,201.64,Def_25%_P_A1
2020-11-01,2020,11,26,255.20882183192987,6.946,600.77,Def_25%_P_A1
2020-12-01,2020,12,26,229.82653851152676,6.952999999999999,159.9,Def_25%_P_A1
2021-01-01,2021,1,26,195.0564767684047,6.961,4.82,Def_25%_P_A1
2021-02-01,2021,2,26,176.07678741433364,6.968000000000001,22.16,Def_25%_P_A1
2021-03-01,2021,3,26,194.49322529121434,6.9750000000000005,57.52,Def_25%_P_A1
2021-04-01,2021,4,26,232.1954196462085,6.981999999999999,186.67,Def_25%_P_A1
2021-05-01,2021,5,26,248.12729775784013,6.99,259.6,Def_25%_P_A1
2021-06-01,2021,6,26,234.13370382318783,6.997000000000001,212.52,Def_25%_P_A1
2021-07-01,2021,7,26,190.94651768341652,7.0040000000000004,103.59,Def_25%_P_A1
2021-08-01,2021,8,26,173.0229716652117,7.011000000000001,60.52,Def_25%_P_A1
2021-09-01,2021,9,26,190.5243208649052,7.019,2.89,Def_25%_P_A1
2021-10-01,2021,10,26,225.8059350534405,7.026000000000001,206.94,Def_25%_P_A1
2021-11-01,2021,11,26,240.86203841377753,7.033,288.06,Def_25%_P_A1
2021-12-01,2021,12,26,222.76465584630827,7.04,372.91,Def_25%_P_A1
2020-01-01,2020,1,27,24.309355250494914,4.434,152.83,Def_25%_P_A1
2020-02-01,2020,2,27,35.524667287999264,4.439,46.41,Def_25%_P_A1
2020-03-01,2020,3,27,35.29325111567862,4.443,119.79,Def_25%_P_A1
2020-04-01,2020,4,27,44.81010646156839,4.4479999999999995,104.6,Def_25%_P_A1
2020-05-01,2020,5,27,43.115859164837666,4.453,128.21,Def_25%_P_A1
2020-06-01,2020,6,27,47.40869331220367,4.458,51.56,Def_25%_P_A1
2020-07-01,2020,7,27,40.27219049076318,4.462,42.72,Def_25%_P_A1
2020-08-01,2020,8,27,42.97186368941317,4.4670000000000005,36.31,Def_25%_P_A1
2020-09-01,2020,9,27,40.556516340605526,4.472,28.3,Def_25%_P_A1
2020-10-01,2020,10,27,46.07054913253826,4.476999999999999,68.61,Def_25%_P_A1
2020-11-01,2020,11,27,43.1508641945051,4.481,358.35,Def_25%_P_A1
2020-12-01,2020,12,27,43.5756454742779,4.486,111.37,Def_25%_P_A1
2021-01-01,2021,1,27,39.538384406877206,4.491,39.03,Def_25%_P_A1
2021-02-01,2021,2,27,40.514475588581966,4.496,48.98,Def_25%_P_A1
2021-03-01,2021,3,27,42.250818060417906,4.5,6.83,Def_25%_P_A1
2021-04-01,2021,4,27,45.53526586969636,4.505,55.34,Def_25%_P_A1
2021-05-01,2021,5,27,47.16843925964683,4.51,115.62,Def_25%_P_A1
2021-06-01,2021,6,27,46.88069355821414,4.515000000000001,134.12,Def_25%_P_A1
2021-07-01,2021,7,27,44.86433374275842,4.519,23.07,Def_25%_P_A1
2021-08-01,2021,8,27,44.7164434956858,4.524,34.13,Def_25%_P_A1
2021-09-01,2021,9,27,45.745247227329536,4.529,25.09,Def_25%_P_A1
2021-10-01,2021,10,27,47.64715918552157,4.534,162.44,Def_25%_P_A1
2021-11-01,2021,11,27,47.73148052515188,4.537999999999999,92.28,Def_25%_P_A1
2021-12-01,2021,12,27,46.32119528468362,4.543,184.3,Def_25%_P_A1
2020-01-01,2020,1,28,46.03651973855121,6.03,171.64,Def_25%_P_A1
2020-02-01,2020,2,28,52.48929605256623,6.036,0.0,Def_25%_P_A1
2020-03-01,2020,3,28,48.015933172573966,6.043,27.05,Def_25%_P_A1
2020-04-01,2020,4,28,57.8760736581336,6.049,75.94,Def_25%_P_A1
2020-05-01,2020,5,28,67.7764484698435,6.055,401.53,Def_25%_P_A1
2020-06-01,2020,6,28,68.51345283111564,6.061,447.3,Def_25%_P_A1
2020-07-01,2020,7,28,70.72013158497276,6.068,499.32,Def_25%_P_A1
2020-08-01,2020,8,28,71.95527832770516,6.074,337.04,Def_25%_P_A1
2020-09-01,2020,9,28,78.04005296165029,6.08,691.76,Def_25%_P_A1
2020-10-01,2020,10,28,77.234286802947,6.085999999999999,286.07,Def_25%_P_A1
2020-11-01,2020,11,28,75.43777428345714,6.093,715.48,Def_25%_P_A1
