MC,date,year,month,flow,model_type,climate_change_scenario,loss_cover_scenario
34,2020-09,2020,9,384.68972341567286,LSTM,1,0
34,2020-10,2020,10,220.0763530984521,LSTM,1,0
34,2020-11,2020,11,194.90575346834962,LSTM,1,0
34,2020-12,2020,12,243.44338738545773,LSTM,1,0
34,2021-01,2021,1,287.95276399552824,LSTM,1,0
34,2021-02,2021,2,277.3405404299498,LSTM,1,0
34,2021-03,2021,3,288.87370757162574,LSTM,1,0
34,2021-04,2021,4,428.724586583674,LSTM,1,0
34,2021-05,2021,5,506.7281099438666,LSTM,1,0
34,2021-06,2021,6,601.677597311139,LSTM,1,0
34,2021-07,2021,7,631.1410611987112,LSTM,1,0
34,2021-08,2021,8,548.5259122908116,LSTM,1,0
34,2021-09,2021,9,397.30916550755495,LSTM,1,0
34,2021-10,2021,10,252.2180533908308,LSTM,1,0
34,2021-11,2021,11,275.68512093275785,LSTM,1,0
34,2021-12,2021,12,346.2407817527652,LSTM,1,0
35,2020-01,2020,1,219.7284726274759,LSTM,1,0
35,2020-02,2020,2,273.7738161626458,LSTM,1,0
35,2020-03,2020,3,206.48046929359435,LSTM,1,0
35,2020-04,2020,4,264.950233643651,LSTM,1,0
35,2020-05,2020,5,391.05416379034517,LSTM,1,0
35,2020-06,2020,6,471.2239269828796,LSTM,1,0
35,2020-07,2020,7,337.27770654410125,LSTM,1,0
35,2020-08,2020,8,234.56707313530148,LSTM,1,0
35,2020-09,2020,9,210.5400023451448,LSTM,1,0
35,2020-10,2020,10,161.05476571138948,LSTM,1,0
35,2020-11,2020,11,177.62209323018791,LSTM,1,0
35,2020-12,2020,12,224.81829931683842,LSTM,1,0
35,2021-01,2021,1,199.57697946324944,LSTM,1,0
35,2021-02,2021,2,233.89956057935956,LSTM,1,0
35,2021-03,2021,3,251.8081226536632,LSTM,1,0
35,2021-04,2021,4,332.31444927722214,LSTM,1,0
35,2021-05,2021,5,351.7341339671612,LSTM,1,0
35,2021-06,2021,6,369.36257060691713,LSTM,1,0
35,2021-07,2021,7,372.82351118668913,LSTM,1,0
35,2021-08,2021,8,235.77490735366942,LSTM,1,0
35,2021-09,2021,9,161.87433853555473,LSTM,1,0
35,2021-10,2021,10,90.09071203895846,LSTM,1,0
35,2021-11,2021,11,175.9980840881914,LSTM,1,0
35,2021-12,2021,12,262.30404158748684,LSTM,1,0
36,2020-01,2020,1,71.46981085568666,LSTM,1,0
36,2020-02,2020,2,72.94108375519514,LSTM,1,0
36,2020-03,2020,3,86.929164634943,LSTM,1,0
36,2020-04,2020,4,172.35818332076073,LSTM,1,0
36,2020-05,2020,5,333.22642300605776,LSTM,1,0
36,2020-06,2020,6,341.46992655277256,LSTM,1,0
36,2020-07,2020,7,310.23932801246644,LSTM,1,0
36,2020-08,2020,8,224.2777630782128,LSTM,1,0
36,2020-09,2020,9,157.63261374354363,LSTM,1,0
36,2020-10,2020,10,122.77133434772492,LSTM,1,0
36,2020-11,2020,11,124.83009516775608,LSTM,1,0
36,2020-12,2020,12,33.06098742894829,LSTM,1,0
36,2021-01,2021,1,-13.689813731089233,LSTM,1,0
36,2021-02,2021,2,-28.47909656226635,LSTM,1,0
36,2021-03,2021,3,32.10620535701513,LSTM,1,0
36,2021-04,2021,4,165.42539533615113,LSTM,1,0
36,2021-05,2021,5,260.76411450982096,LSTM,1,0
36,2021-06,2021,6,320.69426514863966,LSTM,1,0
36,2021-07,2021,7,353.44916343688965,LSTM,1,0
36,2021-08,2021,8,217.48164093852046,LSTM,1,0
36,2021-09,2021,9,169.92196445286277,LSTM,1,0
36,2021-10,2021,10,124.97831253051756,LSTM,1,0
36,2021-11,2021,11,140.5104734116793,LSTM,1,0
36,2021-12,2021,12,133.56545808911324,LSTM,1,0
37,2020-01,2020,1,47.35880138754845,LSTM,1,0
37,2020-02,2020,2,56.113037678599355,LSTM,1,0
37,2020-03,2020,3,56.705260652005684,LSTM,1,0
37,2020-04,2020,4,129.2876047921181,LSTM,1,0
37,2020-05,2020,5,154.4301184129715,LSTM,1,0
37,2020-06,2020,6,180.41046953439712,LSTM,1,0
37,2020-07,2020,7,40.055479527413844,LSTM,1,0
37,2020-08,2020,8,5.372459668070078,LSTM,1,0
37,2020-09,2020,9,43.810741121172896,LSTM,1,0
37,2020-10,2020,10,118.1850365281105,LSTM,1,0
37,2020-11,2020,11,237.72513495445253,LSTM,1,0
37,2020-12,2020,12,143.34486059188842,LSTM,1,0
37,2021-01,2021,1,-30.77339440017939,LSTM,1,0
37,2021-02,2021,2,11.166052304059267,LSTM,1,0
37,2021-03,2021,3,141.85059842944142,LSTM,1,0
37,2021-04,2021,4,219.30246591448784,LSTM,1,0
37,2021-05,2021,5,184.0777803564072,LSTM,1,0
37,2021-06,2021,6,64.7650925964117,LSTM,1,0
37,2021-07,2021,7,14.54098458059132,LSTM,1,0
37,2021-08,2021,8,27.73338452786207,LSTM,1,0
37,2021-09,2021,9,76.66687405824662,LSTM,1,0
37,2021-10,2021,10,96.3586036360264,LSTM,1,0
37,2021-11,2021,11,101.98808633685113,LSTM,1,0
37,2021-12,2021,12,50.59912254065275,LSTM,1,0
38,2020-01,2020,1,38.74543999433517,LSTM,1,0
38,2020-02,2020,2,50.48692470192909,LSTM,1,0
38,2020-03,2020,3,41.019766718149185,LSTM,1,0
38,2020-04,2020,4,45.461609148979186,LSTM,1,0
38,2020-05,2020,5,61.69119033813475,LSTM,1,0
38,2020-06,2020,6,60.17796425819397,LSTM,1,0
38,2020-07,2020,7,55.908315873146044,LSTM,1,0
38,2020-08,2020,8,44.03558763861656,LSTM,1,0
38,2020-09,2020,9,34.04759260416031,LSTM,1,0
38,2020-10,2020,10,22.769411447644234,LSTM,1,0
38,2020-11,2020,11,30.593733191490173,LSTM,1,0
38,2020-12,2020,12,57.62867282629013,LSTM,1,0
38,2021-01,2021,1,29.81289615631103,LSTM,1,0
38,2021-02,2021,2,30.911373955011364,LSTM,1,0
38,2021-03,2021,3,33.745013266801834,LSTM,1,0
38,2021-04,2021,4,45.036740338802325,LSTM,1,0
38,2021-05,2021,5,54.14379908442497,LSTM,1,0
38,2021-06,2021,6,56.78422362804413,LSTM,1,0
38,2021-07,2021,7,42.87454025149346,LSTM,1,0
38,2021-08,2021,8,33.00279682278633,LSTM,1,0
38,2021-09,2021,9,27.108010280132287,LSTM,1,0
38,2021-10,2021,10,36.317990785837175,LSTM,1,0
38,2021-11,2021,11,39.197666567564006,LSTM,1,0
38,2021-12,2021,12,79.48266922235489,LSTM,1,0
39,2020-01,2020,1,64.1881310543418,LSTM,1,0
39,2020-02,2020,2,50.640963191092006,LSTM,1,0
39,2020-03,2020,3,227.53075905442242,LSTM,1,0
39,2020-04,2020,4,810.8025932693483,LSTM,1,0
39,2020-05,2020,5,1333.526178894043,LSTM,1,0
39,2020-06,2020,6,1610.9887267684937,LSTM,1,0
39,2020-07,2020,7,1427.2125308799743,LSTM,1,0
39,2020-08,2020,8,1320.9435661888126,LSTM,1,0
39,2020-09,2020,9,1121.0147073936462,LSTM,1,0
39,2020-10,2020,10,726.0806756401062,LSTM,1,0
39,2020-11,2020,11,765.129989566803,LSTM,1,0
39,2020-12,2020,12,219.4903032290936,LSTM,1,0
39,2021-01,2021,1,-228.44395286798482,LSTM,1,0
39,2021-02,2021,2,-211.83361585021018,LSTM,1,0
39,2021-03,2021,3,65.08553949400783,LSTM,1,0
39,2021-04,2021,4,732.5592030048372,LSTM,1,0
39,2021-05,2021,5,1475.5393640995026,LSTM,1,0
39,2021-06,2021,6,1668.1067582130431,LSTM,1,0
39,2021-07,2021,7,1605.6412108612064,LSTM,1,0
39,2021-08,2021,8,1318.027655620575,LSTM,1,0
39,2021-09,2021,9,1128.9487962341311,LSTM,1,0
39,2021-10,2021,10,705.0668178939819,LSTM,1,0
39,2021-11,2021,11,525.4295796632766,LSTM,1,0
39,2021-12,2021,12,329.4046443414689,LSTM,1,0
40,2020-01,2020,1,120.65071989167477,LSTM,1,0
40,2020-02,2020,2,78.14157476890826,LSTM,1,0
40,2020-03,2020,3,246.61978322248902,LSTM,1,0
40,2020-04,2020,4,1143.2730045557018,LSTM,1,0
40,2020-05,2020,5,2719.5530980587,LSTM,1,0
40,2020-06,2020,6,3290.7543459951867,LSTM,1,0
40,2020-07,2020,7,2935.4924606382842,LSTM,1,0
40,2020-08,2020,8,2699.355835276842,LSTM,1,0
40,2020-09,2020,9,2003.7884490102526,LSTM,1,0
40,2020-10,2020,10,1119.5015369340772,LSTM,1,0
40,2020-11,2020,11,1185.0388552248476,LSTM,1,0
40,2020-12,2020,12,300.92523152157656,LSTM,1,0
40,2021-01,2021,1,-488.9665773332119,LSTM,1,0
40,2021-02,2021,2,-512.9998049408197,LSTM,1,0
40,2021-03,2021,3,86.95203651729965,LSTM,1,0
40,2021-04,2021,4,1128.907679352164,LSTM,1,0
40,2021-05,2021,5,2471.927788853645,LSTM,1,0
40,2021-06,2021,6,3255.246329027413,LSTM,1,0
40,2021-07,2021,7,3178.9097953259943,LSTM,1,0
40,2021-08,2021,8,2505.5538886547088,LSTM,1,0
40,2021-09,2021,9,1986.679627844691,LSTM,1,0
40,2021-10,2021,10,1009.1214044094085,LSTM,1,0
40,2021-11,2021,11,744.5202382043002,LSTM,1,0
40,2021-12,2021,12,492.7796850562095,LSTM,1,0
41,2020-01,2020,1,1036.6683708131313,LSTM,1,0
41,2020-02,2020,2,1623.8836121484635,LSTM,1,0
41,2020-03,2020,3,985.3113587684927,LSTM,1,0
41,2020-04,2020,4,2692.21078543365,LSTM,1,0
41,2020-05,2020,5,6541.922160118818,LSTM,1,0
41,2020-06,2020,6,8207.362613976002,LSTM,1,0
41,2020-07,2020,7,8591.280172675848,LSTM,1,0
41,2020-08,2020,8,7142.577693969011,LSTM,1,0
41,2020-09,2020,9,6227.461499392985,LSTM,1,0
41,2020-10,2020,10,4272.675705850123,LSTM,1,0
41,2020-11,2020,11,3929.984029099345,LSTM,1,0
41,2020-12,2020,12,1001.6515064239502,LSTM,1,0
41,2021-01,2021,1,-424.92054849490535,LSTM,1,0
41,2021-02,2021,2,-361.789179816842,LSTM,1,0
41,2021-03,2021,3,5.5456556798890055,LSTM,1,0
41,2021-04,2021,4,2059.1168747991323,LSTM,1,0
41,2021-05,2021,5,5428.6063620746145,LSTM,1,0
41,2021-06,2021,6,7774.7087823450565,LSTM,1,0
41,2021-07,2021,7,8545.356354236603,LSTM,1,0
41,2021-08,2021,8,7157.217875421047,LSTM,1,0
41,2021-09,2021,9,6117.219428986311,LSTM,1,0
41,2021-10,2021,10,4111.188148513436,LSTM,1,0
41,2021-11,2021,11,3425.3182624876504,LSTM,1,0
41,2021-12,2021,12,1862.8553150147197,LSTM,1,0
41,2020-01,2020,1,716.7088576942682,LSTM,1,25
41,2020-02,2020,2,792.480846452713,LSTM,1,25
41,2020-03,2020,3,604.2419258326292,LSTM,1,25
41,2020-04,2020,4,1023.7506493628024,LSTM,1,25
41,2020-05,2020,5,1922.6898295283315,LSTM,1,25
41,2020-06,2020,6,2461.2581036686897,LSTM,1,25
41,2020-07,2020,7,2516.334538447857,LSTM,1,25
41,2020-08,2020,8,2518.232206571102,LSTM,1,25
41,2020-09,2020,9,2069.592412638664,LSTM,1,25
41,2020-10,2020,10,1596.6966386318204,LSTM,1,25
41,2020-11,2020,11,1297.564124751091,LSTM,1,25
41,2020-12,2020,12,1056.9206392347812,LSTM,1,25
41,2021-01,2021,1,635.6665033578872,LSTM,1,25
41,2021-02,2021,2,509.22894397675987,LSTM,1,25
41,2021-03,2021,3,823.6804444938898,LSTM,1,25
41,2021-04,2021,4,1519.5136711776254,LSTM,1,25
41,2021-05,2021,5,2228.428275322914,LSTM,1,25
41,2021-06,2021,6,3012.4174231529228,LSTM,1,25
41,2021-07,2021,7,2905.5806158900264,LSTM,1,25
41,2021-08,2021,8,2435.091445863247,LSTM,1,25
41,2021-09,2021,9,1648.9694162011149,LSTM,1,25
41,2021-10,2021,10,1236.4564357995987,LSTM,1,25
41,2021-11,2021,11,910.7986325919627,LSTM,1,25
41,2021-12,2021,12,669.2031039774417,LSTM,1,25
43,2020-01,2020,1,918.4528915924162,LSTM,1,0
43,2020-02,2020,2,867.7948608675483,LSTM,1,0
43,2020-03,2020,3,766.2864025851201,LSTM,1,0
43,2020-04,2020,4,675.7532026861157,LSTM,1,0
43,2020-05,2020,5,766.4419457002479,LSTM,1,0
43,2020-06,2020,6,803.0227074403557,LSTM,1,0
43,2020-07,2020,7,814.7444451076246,LSTM,1,0
43,2020-08,2020,8,821.2579779590852,LSTM,1,0
43,2020-09,2020,9,727.789460312905,LSTM,1,0
43,2020-10,2020,10,723.4533182919519,LSTM,1,0
43,2020-11,2020,11,840.3758226678647,LSTM,1,0
43,2020-12,2020,12,1011.9271117768802,LSTM,1,0
43,2021-01,2021,1,809.0526310003497,LSTM,1,0
43,2021-02,2021,2,492.63652759382006,LSTM,1,0
43,2021-03,2021,3,540.9722421588871,LSTM,1,0
43,2021-04,2021,4,553.6489847636605,LSTM,1,0
43,2021-05,2021,5,690.1620274601943,LSTM,1,0
43,2021-06,2021,6,888.9156157578551,LSTM,1,0
43,2021-07,2021,7,771.5612504975877,LSTM,1,0
43,2021-08,2021,8,719.7817773185906,LSTM,1,0
43,2021-09,2021,9,694.7383995454143,LSTM,1,0
43,2021-10,2021,10,945.6759156776599,LSTM,1,0
43,2021-11,2021,11,998.8954499983272,LSTM,1,0
43,2021-12,2021,12,915.8873025960553,LSTM,1,0
44,2020-01,2020,1,2807.2317831218243,LSTM,1,0
44,2020-02,2020,2,2762.9176656663417,LSTM,1,0
44,2020-03,2020,3,2138.668424549699,LSTM,1,0
44,2020-04,2020,4,1860.7002299144865,LSTM,1,0
44,2020-05,2020,5,2479.927475771308,LSTM,1,0
44,2020-06,2020,6,2548.3772902131077,LSTM,1,0
44,2020-07,2020,7,2718.185641843081,LSTM,1,0
44,2020-08,2020,8,2301.986493767798,LSTM,1,0
44,2020-09,2020,9,2235.5922211796046,LSTM,1,0
44,2020-10,2020,10,2174.21051889956,LSTM,1,0
44,2020-11,2020,11,2405.4198237746955,LSTM,1,0
44,2020-12,2020,12,2970.7569004803886,LSTM,1,0
44,2021-01,2021,1,2378.487924104929,LSTM,1,0
44,2021-02,2021,2,1426.306413166225,LSTM,1,0
44,2021-03,2021,3,1745.7497092291712,LSTM,1,0
44,2021-04,2021,4,1674.5277558103205,LSTM,1,0
44,2021-05,2021,5,2710.169820711017,LSTM,1,0
44,2021-06,2021,6,2688.863414004445,LSTM,1,0
44,2021-07,2021,7,2597.449604547024,LSTM,1,0
44,2021-08,2021,8,2245.1569428801536,LSTM,1,0
44,2021-09,2021,9,2171.967580932379,LSTM,1,0
44,2021-10,2021,10,2708.942170622945,LSTM,1,0
44,2021-11,2021,11,2761.080000621081,LSTM,1,0
44,2021-12,2021,12,2803.0216371566053,LSTM,1,0
45,2020-01,2020,1,155.3182135951519,LSTM,1,0
45,2020-02,2020,2,200.74765070557598,LSTM,1,0
45,2020-03,2020,3,411.84133054733286,LSTM,1,0
45,2020-04,2020,4,879.9479410362245,LSTM,1,0
45,2020-05,2020,5,1229.0076153850555,LSTM,1,0
45,2020-06,2020,6,1709.4625146484375,LSTM,1,0
45,2020-07,2020,7,1718.2717701339725,LSTM,1,0
45,2020-08,2020,8,1106.1500786304478,LSTM,1,0
45,2020-09,2020,9,593.188507142067,LSTM,1,0
45,2020-10,2020,10,372.6044977855683,LSTM,1,0
45,2020-11,2020,11,374.2666686105729,LSTM,1,0
45,2020-12,2020,12,121.83728127121924,LSTM,1,0
45,2021-01,2021,1,-170.62771491050722,LSTM,1,0
45,2021-02,2021,2,-232.7781287574768,LSTM,1,0
45,2021-03,2021,3,120.62666679501534,LSTM,1,0
45,2021-04,2021,4,902.2232896327972,LSTM,1,0
45,2021-05,2021,5,1421.7876848793032,LSTM,1,0
45,2021-06,2021,6,1492.6666160774234,LSTM,1,0
45,2021-07,2021,7,2124.002364578247,LSTM,1,0
45,2021-08,2021,8,1324.1681709480288,LSTM,1,0
45,2021-09,2021,9,706.3808022880555,LSTM,1,0
45,2021-10,2021,10,341.51510713577284,LSTM,1,0
45,2021-11,2021,11,369.050471277237,LSTM,1,0
45,2021-12,2021,12,595.1731729650497,LSTM,1,0
46,2020-01,2020,1,1394.8395028836214,LSTM,1,0
46,2020-02,2020,2,1149.7998957563138,LSTM,1,0
46,2020-03,2020,3,1268.9216968170495,LSTM,1,0
46,2020-04,2020,4,2351.831934165645,LSTM,1,0
46,2020-05,2020,5,4001.215981214623,LSTM,1,0
46,2020-06,2020,6,5681.175953895421,LSTM,1,0
46,2020-07,2020,7,5510.627525640401,LSTM,1,0
46,2020-08,2020,8,4611.328143532849,LSTM,1,0
46,2020-09,2020,9,2919.1056225453176,LSTM,1,0
46,2020-10,2020,10,2109.910211113234,LSTM,1,0
46,2020-11,2020,11,1471.8092387051809,LSTM,1,0
46,2020-12,2020,12,830.7849747698718,LSTM,1,0
46,2021-01,2021,1,239.77638328516338,LSTM,1,0
46,2021-02,2021,2,945.7027977539557,LSTM,1,0
46,2021-03,2021,3,1226.495101969758,LSTM,1,0
46,2021-04,2021,4,2480.27114480077,LSTM,1,0
46,2021-05,2021,5,4051.1187235145067,LSTM,1,0
46,2021-06,2021,6,4510.989180669315,LSTM,1,0
46,2021-07,2021,7,6058.9388561531605,LSTM,1,0
46,2021-08,2021,8,4651.390159485317,LSTM,1,0
46,2021-09,2021,9,3457.6585347856408,LSTM,1,0
46,2021-10,2021,10,2345.676611150864,LSTM,1,0
46,2021-11,2021,11,2368.2315640683355,LSTM,1,0
46,2021-12,2021,12,2136.3373694347483,LSTM,1,0
47,2020-01,2020,1,893.7917037904261,LSTM,1,0
47,2020-02,2020,2,869.0534988045692,LSTM,1,0
47,2020-03,2020,3,583.7319818288088,LSTM,1,0
47,2020-04,2020,4,1814.3683037757874,LSTM,1,0
47,2020-05,2020,5,4117.8301560878745,LSTM,1,0
47,2020-06,2020,6,6229.544838428497,LSTM,1,0
47,2020-07,2020,7,7126.484562397003,LSTM,1,0
47,2020-08,2020,8,7426.124216556549,LSTM,1,0
47,2020-09,2020,9,5206.79021692276,LSTM,1,0
47,2020-10,2020,10,3593.4167881011963,LSTM,1,0
47,2020-11,2020,11,2253.214251756668,LSTM,1,0
47,2020-12,2020,12,1300.5804617404938,LSTM,1,0
47,2021-01,2021,1,136.70754471421242,LSTM,1,0
47,2021-02,2021,2,86.12272675335406,LSTM,1,0
47,2021-03,2021,3,662.4336961656809,LSTM,1,0
47,2021-04,2021,4,1950.0786165595052,LSTM,1,0
47,2021-05,2021,5,3355.950807571411,LSTM,1,0
47,2021-06,2021,6,5085.614270687103,LSTM,1,0
47,2021-07,2021,7,7605.095170974731,LSTM,1,0
47,2021-08,2021,8,6649.405465126038,LSTM,1,0
47,2021-09,2021,9,4882.442061901093,LSTM,1,0
47,2021-10,2021,10,2668.3573083877563,LSTM,1,0
47,2021-11,2021,11,2709.186209440232,LSTM,1,0
47,2021-12,2021,12,2276.7190415859227,LSTM,1,0
48,2020-01,2020,1,1565.1710663884878,LSTM,1,0
48,2020-02,2020,2,1160.9753168523312,LSTM,1,0
48,2020-03,2020,3,750.8502067364752,LSTM,1,0
48,2020-04,2020,4,2466.382467165589,LSTM,1,0
48,2020-05,2020,5,5161.772835671902,LSTM,1,0
48,2020-06,2020,6,7142.159435451032,LSTM,1,0
48,2020-07,2020,7,8296.847811222076,LSTM,1,0
48,2020-08,2020,8,8681.686597526073,LSTM,1,0
48,2020-09,2020,9,6558.836425960063,LSTM,1,0
48,2020-10,2020,10,4889.436535298823,LSTM,1,0
48,2020-11,2020,11,3107.077424287796,LSTM,1,0
48,2020-12,2020,12,1696.675236478448,LSTM,1,0
48,2021-01,2021,1,447.53987352922564,LSTM,1,0
48,2021-02,2021,2,439.04728256538516,LSTM,1,0
48,2021-03,2021,3,492.9797580428422,LSTM,1,0
48,2021-04,2021,4,2403.636722743511,LSTM,1,0
48,2021-05,2021,5,4186.802780658008,LSTM,1,0
48,2021-06,2021,6,6011.7684410214415,LSTM,1,0
48,2021-07,2021,7,8720.695869028568,LSTM,1,0
48,2021-08,2021,8,8338.46551078558,LSTM,1,0
48,2021-09,2021,9,6247.9218848347655,LSTM,1,0
48,2021-10,2021,10,4513.1073933541775,LSTM,1,0
48,2021-11,2021,11,3584.278142124415,LSTM,1,0
48,2021-12,2021,12,2883.3457726240163,LSTM,1,0
