date,year,month,mc,v_flow_mean_forecast,v_flow_mean,v_loss_cover,v_rainfall_total,scenario
2020-02-01,2020,2,34,258.0493,0,0.03723,171.38,Def_50%_P_A1
2020-03-01,2020,3,34,324.5005,0,0.0373,219.72,Def_50%_P_A1
2020-04-01,2020,4,34,404.0932,0,0.03737,276.36,Def_50%_P_A1
2020-05-01,2020,5,34,681.0472,0,0.03744,381.23,Def_50%_P_A1
2020-06-01,2020,6,34,685.497,0,0.03751,377.45,Def_50%_P_A1
2020-07-01,2020,7,34,487.34232,0,0.03758,282.9,Def_50%_P_A1
2020-08-01,2020,8,34,486.9177,0,0.03765,279.97,Def_50%_P_A1
2020-09-01,2020,9,34,237.01578,0,0.03772,136.86,Def_50%_P_A1
2020-10-01,2020,10,34,232.79684,0,0.03779,132.92,Def_50%_P_A1
2020-11-01,2020,11,34,236.2173,0,0.03786,140.13,Def_50%_P_A1
2020-12-01,2020,12,34,236.12416,0,0.03793,133.49,Def_50%_P_A1
2021-01-01,2021,1,34,260.0431,0,0.038,153.0,Def_50%_P_A1
2021-02-01,2021,2,34,232.04645,0,0.03807,143.78,Def_50%_P_A1
2021-03-01,2021,3,34,309.6559,0,0.03814,244.23,Def_50%_P_A1
2021-04-01,2021,4,34,318.5508,0,0.03821,232.33,Def_50%_P_A1
2021-05-01,2021,5,34,556.7492,0,0.03828,354.43,Def_50%_P_A1
2021-06-01,2021,6,34,540.2517,0,0.03835,355.9,Def_50%_P_A1
2021-07-01,2021,7,34,570.9586,0,0.03842,352.97,Def_50%_P_A1
2021-08-01,2021,8,34,410.8458,0,0.03849,256.76,Def_50%_P_A1
2021-09-01,2021,9,34,232.04645,0,0.03856,145.14,Def_50%_P_A1
2021-10-01,2021,10,34,320.2276,0,0.03863,202.75,Def_50%_P_A1
2021-11-01,2021,11,34,325.96835,0,0.0387,216.61,Def_50%_P_A1
2021-12-01,2021,12,34,259.8839,0,0.03877,182.09,Def_50%_P_A1
2020-01-01,2020,1,35,356.19736,0,0.09527,245.69,Def_50%_P_A1
2020-02-01,2020,2,35,182.79265,0,0.09545,91.9,Def_50%_P_A1
2020-03-01,2020,3,35,356.19736,0,0.09563,245.81,Def_50%_P_A1
2020-04-01,2020,4,35,417.22876,0,0.09581,319.5,Def_50%_P_A1
2020-05-01,2020,5,35,439.5494,0,0.09599,466.05,Def_50%_P_A1
2020-06-01,2020,6,35,491.716,0,0.09617,532.77,Def_50%_P_A1
2020-07-01,2020,7,35,423.54782,0,0.09635,424.78,Def_50%_P_A1
2020-08-01,2020,8,35,453.91174,0,0.09653,350.53,Def_50%_P_A1
2020-09-01,2020,9,35,292.8037,0,0.09671,198.24,Def_50%_P_A1
2020-10-01,2020,10,35,294.15036,0,0.09689,211.7,Def_50%_P_A1
2020-11-01,2020,11,35,302.62872,0,0.09707,182.76,Def_50%_P_A1
2020-12-01,2020,12,35,302.62872,0,0.09725,183.51,Def_50%_P_A1
2021-01-01,2021,1,35,488.25082,0,0.09743,293.73,Def_50%_P_A1
2021-02-01,2021,2,35,296.19586,0,0.09761,173.02,Def_50%_P_A1
2021-03-01,2021,3,35,420.59756,0,0.09779,314.16,Def_50%_P_A1
2021-04-01,2021,4,35,368.77692,0,0.09797,289.13,Def_50%_P_A1
2021-05-01,2021,5,35,402.1809,0,0.09815,449.87,Def_50%_P_A1
2021-06-01,2021,6,35,491.5043,0,0.09833,635.87,Def_50%_P_A1
2021-07-01,2021,7,35,461.5281,0,0.09851,481.89,Def_50%_P_A1
2021-08-01,2021,8,35,423.54782,0,0.09869,422.9,Def_50%_P_A1
2021-09-01,2021,9,35,299.75436,0,0.09887,178.23,Def_50%_P_A1
2021-10-01,2021,10,35,453.91174,0,0.09905,352.14,Def_50%_P_A1
2021-11-01,2021,11,35,382.2123,0,0.09923,322.59,Def_50%_P_A1
2021-12-01,2021,12,35,392.35495,0,0.09941,280.13,Def_50%_P_A1
2020-01-01,2020,1,36,59.433212,0,0.08807,101.82,Def_50%_P_A1
2020-02-01,2020,2,36,22.452904,0,0.08825,1.91,Def_50%_P_A1
2020-03-01,2020,3,36,36.42666,0,0.08843,180.09,Def_50%_P_A1
2020-04-01,2020,4,36,344.5382,0,0.08861,594.62,Def_50%_P_A1
2020-05-01,2020,5,36,250.08408,0,0.08879,428.24,Def_50%_P_A1
2020-06-01,2020,6,36,168.24617,0,0.08897,480.38,Def_50%_P_A1
2020-07-01,2020,7,36,168.24617,0,0.08915,479.43,Def_50%_P_A1
2020-08-01,2020,8,36,63.37324,0,0.08933,240.24,Def_50%_P_A1
2020-09-01,2020,9,36,84.45986,0,0.08951,215.5,Def_50%_P_A1
2020-10-01,2020,10,36,162.44751,0,0.08969,304.78,Def_50%_P_A1
2020-11-01,2020,11,36,70.086525,0,0.08987,135.68,Def_50%_P_A1
2020-12-01,2020,12,36,26.563578,0,0.09005,30.87,Def_50%_P_A1
2021-01-01,2021,1,36,26.563578,0,0.09023,30.04,Def_50%_P_A1
2021-02-01,2021,2,36,28.80109,0,0.09041,62.21,Def_50%_P_A1
2021-03-01,2021,3,36,83.595375,0,0.09059,128.08,Def_50%_P_A1
2021-04-01,2021,4,36,138.76459,0,0.09077,278.75,Def_50%_P_A1
2021-05-01,2021,5,36,246.93196,0,0.09095,416.61,Def_50%_P_A1
2021-06-01,2021,6,36,365.03732,0,0.09113,554.28,Def_50%_P_A1
2021-07-01,2021,7,36,120.68971,0,0.09131,245.08,Def_50%_P_A1
2021-08-01,2021,8,36,81.32362,0,0.09149,125.99,Def_50%_P_A1
2021-09-01,2021,9,36,85.93391,0,0.09167,150.66,Def_50%_P_A1
2021-10-01,2021,10,36,113.811905,0,0.09185,235.56,Def_50%_P_A1
2021-11-01,2021,11,36,182.71468,0,0.09203,265.49,Def_50%_P_A1
2021-12-01,2021,12,36,46.081676,0,0.09221,137.2,Def_50%_P_A1
2020-01-01,2020,1,37,107.04475,0,0.03538,187.29,Def_50%_P_A1
2020-02-01,2020,2,37,31.683605,0,0.03545,111.81,Def_50%_P_A1
2020-03-01,2020,3,37,109.629005,0,0.03553,232.89,Def_50%_P_A1
2020-04-01,2020,4,37,34.280476,0,0.0356,141.69,Def_50%_P_A1
2020-05-01,2020,5,37,160.72221,0,0.03568,353.0,Def_50%_P_A1
2020-06-01,2020,6,37,28.113894,0,0.03575,33.41,Def_50%_P_A1
2020-07-01,2020,7,37,28.113894,0,0.03583,32.06,Def_50%_P_A1
2020-08-01,2020,8,37,35.785076,0,0.0359,45.11,Def_50%_P_A1
2020-09-01,2020,9,37,48.105434,0,0.03598,147.9,Def_50%_P_A1
2020-10-01,2020,10,37,205.06041,0,0.03605,442.65,Def_50%_P_A1
2020-11-01,2020,11,37,85.757065,0,0.03613,283.95,Def_50%_P_A1
2020-12-01,2020,12,37,35.785076,0,0.0362,44.63,Def_50%_P_A1
2021-01-01,2021,1,37,34.080536,0,0.03628,142.42,Def_50%_P_A1
2021-02-01,2021,2,37,85.757065,0,0.03635,282.24,Def_50%_P_A1
2021-03-01,2021,3,37,118.66719,0,0.03643,295.52,Def_50%_P_A1
2021-04-01,2021,4,37,156.30457,0,0.0365,331.28,Def_50%_P_A1
2021-05-01,2021,5,37,119.16278,0,0.03658,292.06,Def_50%_P_A1
2021-06-01,2021,6,37,36.214745,0,0.03665,89.13,Def_50%_P_A1
2021-07-01,2021,7,37,29.033585,0,0.03673,25.36,Def_50%_P_A1
2021-08-01,2021,8,37,22.073746,0,0.0368,7.96,Def_50%_P_A1
2021-09-01,2021,9,37,30.648226,0,0.03688,113.31,Def_50%_P_A1
2021-10-01,2021,10,37,83.47818,0,0.03695,258.86,Def_50%_P_A1
2021-11-01,2021,11,37,111.12123,0,0.03703,210.53,Def_50%_P_A1
2021-12-01,2021,12,37,54.616062,0,0.0371,166.83,Def_50%_P_A1
2020-01-01,2020,1,38,72.54965,0,0.02394,148.56,Def_50%_P_A1
2020-02-01,2020,2,38,55.602306,0,0.02399,77.27,Def_50%_P_A1
2020-03-01,2020,3,38,55.66757,0,0.02404,74.91,Def_50%_P_A1
2020-04-01,2020,4,38,80.06106,0,0.02409,153.53,Def_50%_P_A1
2020-05-01,2020,5,38,63.486446,0,0.02414,130.44,Def_50%_P_A1
2020-06-01,2020,6,38,49.34256,0,0.02419,59.43,Def_50%_P_A1
2020-07-01,2020,7,38,52.445,0,0.02424,37.71,Def_50%_P_A1
2020-08-01,2020,8,38,53.93383,0,0.02429,5.26,Def_50%_P_A1
2020-09-01,2020,9,38,51.50934,0,0.02434,18.02,Def_50%_P_A1
2020-10-01,2020,10,38,62.345314,0,0.02439,117.68,Def_50%_P_A1
2020-11-01,2020,11,38,79.47894,0,0.02444,238.36,Def_50%_P_A1
2020-12-01,2020,12,38,59.183495,0,0.02449,16.05,Def_50%_P_A1
2021-01-01,2021,1,38,52.275707,0,0.02454,67.28,Def_50%_P_A1
2021-02-01,2021,2,38,51.15134,0,0.02459,55.78,Def_50%_P_A1
2021-03-01,2021,3,38,68.52255,0,0.02464,92.43,Def_50%_P_A1
2021-04-01,2021,4,38,77.14008,0,0.02469,149.61,Def_50%_P_A1
2021-05-01,2021,5,38,62.345314,0,0.02474,120.34,Def_50%_P_A1
2021-06-01,2021,6,38,54.61078,0,0.02479,38.82,Def_50%_P_A1
2021-07-01,2021,7,38,51.420567,0,0.02484,26.95,Def_50%_P_A1
2021-08-01,2021,8,38,53.26249,0,0.02489,0.0,Def_50%_P_A1
2021-09-01,2021,9,38,49.73723,0,0.02494,45.36,Def_50%_P_A1
2021-10-01,2021,10,38,62.345314,0,0.02499,122.47,Def_50%_P_A1
2021-11-01,2021,11,38,99.145706,0,0.02504,326.14,Def_50%_P_A1
2021-12-01,2021,12,38,69.15024,0,0.02509,144.62,Def_50%_P_A1
2020-01-01,2020,1,39,316.65445,0,0.02681,100.17,Def_50%_P_A1
2020-02-01,2020,2,39,138.70888,0,0.02686,7.08,Def_50%_P_A1
2020-03-01,2020,3,39,322.20407,0,0.02692,173.87,Def_50%_P_A1
2020-04-01,2020,4,39,1318.5427,0,0.02697,417.89,Def_50%_P_A1
2020-05-01,2020,5,39,1771.5125,0,0.02703,515.64,Def_50%_P_A1
2020-06-01,2020,6,39,1789.0781,0,0.02708,506.66,Def_50%_P_A1
2020-07-01,2020,7,39,1673.956,0,0.02714,478.86,Def_50%_P_A1
2020-08-01,2020,8,39,1298.0752,0,0.02719,362.05,Def_50%_P_A1
2020-09-01,2020,9,39,927.436,0,0.02725,223.91,Def_50%_P_A1
2020-10-01,2020,10,39,1613.2443,0,0.0273,390.48,Def_50%_P_A1
2020-11-01,2020,11,39,762.2708,0,0.02736,139.95,Def_50%_P_A1
2020-12-01,2020,12,39,325.2047,0,0.02741,35.28,Def_50%_P_A1
2021-01-01,2021,1,39,159.20404,0,0.02747,9.9,Def_50%_P_A1
2021-02-01,2021,2,39,138.70888,0,0.02752,5.93,Def_50%_P_A1
2021-03-01,2021,3,39,762.2708,0,0.02758,140.83,Def_50%_P_A1
2021-04-01,2021,4,39,1474.2668,0,0.02763,422.17,Def_50%_P_A1
2021-05-01,2021,5,39,1130.3907,0,0.02769,456.85,Def_50%_P_A1
2021-06-01,2021,6,39,1142.9666,0,0.02774,460.05,Def_50%_P_A1
2021-07-01,2021,7,39,1485.8735,0,0.0278,405.66,Def_50%_P_A1
2021-08-01,2021,8,39,1295.163,0,0.02785,366.84,Def_50%_P_A1
2021-09-01,2021,9,39,922.14026,0,0.02791,234.99,Def_50%_P_A1
2021-10-01,2021,10,39,927.436,0,0.02796,228.12,Def_50%_P_A1
2021-11-01,2021,11,39,283.53122,0,0.02802,215.56,Def_50%_P_A1
2021-12-01,2021,12,39,436.59177,0,0.02807,61.86,Def_50%_P_A1
2020-01-01,2020,1,40,399.15994,0,0.02625,101.41,Def_50%_P_A1
2020-02-01,2020,2,40,242.3067,0,0.0263,5.24,Def_50%_P_A1
2020-03-01,2020,3,40,377.34534,0,0.02636,141.39,Def_50%_P_A1
2020-04-01,2020,4,40,3101.3381,0,0.02641,530.42,Def_50%_P_A1
2020-05-01,2020,5,40,3317.529,0,0.02647,457.12,Def_50%_P_A1
2020-06-01,2020,6,40,3311.138,0,0.02652,484.88,Def_50%_P_A1
2020-07-01,2020,7,40,3236.8052,0,0.02658,460.3,Def_50%_P_A1
2020-08-01,2020,8,40,2510.5632,0,0.02663,337.97,Def_50%_P_A1
2020-09-01,2020,9,40,1461.4003,0,0.02669,231.5,Def_50%_P_A1
2020-10-01,2020,10,40,2510.5632,0,0.02674,344.61,Def_50%_P_A1
2020-11-01,2020,11,40,646.29944,0,0.0268,119.13,Def_50%_P_A1
2020-12-01,2020,12,40,354.99213,0,0.02685,25.9,Def_50%_P_A1
2021-01-01,2021,1,40,254.06715,0,0.02691,7.65,Def_50%_P_A1
2021-02-01,2021,2,40,242.3067,0,0.02696,5.59,Def_50%_P_A1
2021-03-01,2021,3,40,373.16754,0,0.02702,140.01,Def_50%_P_A1
2021-04-01,2021,4,40,2319.5828,0,0.02707,351.88,Def_50%_P_A1
2021-05-01,2021,5,40,2978.6064,0,0.02713,418.88,Def_50%_P_A1
2021-06-01,2021,6,40,3214.9382,0,0.02718,413.8,Def_50%_P_A1
2021-07-01,2021,7,40,2692.3586,0,0.02724,367.8,Def_50%_P_A1
2021-08-01,2021,8,40,2353.0708,0,0.02729,350.6,Def_50%_P_A1
2021-09-01,2021,9,40,1225.9756,0,0.02735,209.15,Def_50%_P_A1
2021-10-01,2021,10,40,1461.4003,0,0.0274,229.11,Def_50%_P_A1
2021-11-01,2021,11,40,451.38254,0,0.02746,188.16,Def_50%_P_A1
2021-12-01,2021,12,40,421.50467,0,0.02751,73.04,Def_50%_P_A1
2020-01-01,2020,1,41,1195.0186,0,0.02381,83.58,Def_50%_P_A1
2020-02-01,2020,2,41,707.8182,0,0.02386,3.37,Def_50%_P_A1
2020-03-01,2020,3,41,2070.0908,0,0.02391,121.8,Def_50%_P_A1
2020-04-01,2020,4,41,4472.149,0,0.02396,461.77,Def_50%_P_A1
2020-05-01,2020,5,41,6626.3096,0,0.02401,394.42,Def_50%_P_A1
2020-06-01,2020,6,41,6806.6147,0,0.02406,412.28,Def_50%_P_A1
2020-07-01,2020,7,41,6517.913,0,0.02411,389.7,Def_50%_P_A1
2020-08-01,2020,8,41,5894.675,0,0.02416,286.83,Def_50%_P_A1
2020-09-01,2020,9,41,3885.2559,0,0.02421,200.84,Def_50%_P_A1
2020-10-01,2020,10,41,6055.5747,0,0.02426,296.29,Def_50%_P_A1
2020-11-01,2020,11,41,839.4514,0,0.02431,110.21,Def_50%_P_A1
2020-12-01,2020,12,41,952.9013,0,0.02436,22.17,Def_50%_P_A1
2021-01-01,2021,1,41,682.52545,0,0.02441,6.83,Def_50%_P_A1
2021-02-01,2021,2,41,665.7705,0,0.02446,5.53,Def_50%_P_A1
2021-03-01,2021,3,41,1642.5474,0,0.02451,124.96,Def_50%_P_A1
2021-04-01,2021,4,41,6640.366,0,0.02456,308.49,Def_50%_P_A1
2021-05-01,2021,5,41,6837.199,0,0.02461,362.96,Def_50%_P_A1
2021-06-01,2021,6,41,6787.674,0,0.02466,347.45,Def_50%_P_A1
2021-07-01,2021,7,41,6419.3037,0,0.02471,317.88,Def_50%_P_A1
2021-08-01,2021,8,41,6055.5747,0,0.02476,295.96,Def_50%_P_A1
2021-09-01,2021,9,41,2473.0999,0,0.02481,183.9,Def_50%_P_A1
2021-10-01,2021,10,41,4222.741,0,0.02486,203.21,Def_50%_P_A1
2021-11-01,2021,11,41,2305.6685,0,0.02491,166.27,Def_50%_P_A1
2021-12-01,2021,12,41,1083.4565,0,0.02496,66.88,Def_50%_P_A1
2020-01-01,2020,1,42,1166.7839,0,0.04253,223.44,Def_50%_P_A1
2020-02-01,2020,2,42,299.0581,0,0.04261,65.95,Def_50%_P_A1
2020-03-01,2020,3,42,974.2283,0,0.0427,256.16,Def_50%_P_A1
2020-04-01,2020,4,42,1898.5448,0,0.04278,517.64,Def_50%_P_A1
2020-05-01,2020,5,42,1880.922,0,0.04287,489.27,Def_50%_P_A1
2020-06-01,2020,6,42,1898.5448,0,0.04295,511.07,Def_50%_P_A1
2020-07-01,2020,7,42,1898.5448,0,0.04304,516.32,Def_50%_P_A1
2020-08-01,2020,8,42,1207.6738,0,0.04312,357.26,Def_50%_P_A1
2020-09-01,2020,9,42,1141.5405,0,0.04321,309.38,Def_50%_P_A1
2020-10-01,2020,10,42,1214.216,0,0.04329,398.92,Def_50%_P_A1
2020-11-01,2020,11,42,1227.8575,0,0.04338,440.79,Def_50%_P_A1
2020-12-01,2020,12,42,1344.4344,0,0.04346,379.58,Def_50%_P_A1
2021-01-01,2021,1,42,1258.8793,0,0.04355,348.01,Def_50%_P_A1
2021-02-01,2021,2,42,723.11456,0,0.04363,332.15,Def_50%_P_A1
2021-03-01,2021,3,42,1573.4866,0,0.04372,457.99,Def_50%_P_A1
2021-04-01,2021,4,42,1210.2068,0,0.0438,447.94,Def_50%_P_A1
2021-05-01,2021,5,42,1904.9988,0,0.04389,539.13,Def_50%_P_A1
2021-06-01,2021,6,42,1880.922,0,0.04397,480.97,Def_50%_P_A1
2021-07-01,2021,7,42,1344.4344,0,0.04406,379.27,Def_50%_P_A1
2021-08-01,2021,8,42,1060.5266,0,0.04414,182.53,Def_50%_P_A1
2021-09-01,2021,9,42,476.7104,0,0.04423,252.46,Def_50%_P_A1
2021-10-01,2021,10,42,1142.9926,0,0.04431,301.93,Def_50%_P_A1
2021-11-01,2021,11,42,1166.7839,0,0.0444,223.46,Def_50%_P_A1
2021-12-01,2021,12,42,1083.4224,0,0.04448,295.43,Def_50%_P_A1
2020-01-01,2020,1,43,1338.462,0,0.01332,574.84,Def_50%_P_A1
2020-02-01,2020,2,43,699.134,0,0.01335,356.82,Def_50%_P_A1
2020-03-01,2020,3,43,871.5213,0,0.01338,421.65,Def_50%_P_A1
2020-04-01,2020,4,43,1002.08563,0,0.01341,496.14,Def_50%_P_A1
2020-05-01,2020,5,43,1198.571,0,0.01344,567.31,Def_50%_P_A1
2020-06-01,2020,6,43,1500.2699,0,0.01347,753.21,Def_50%_P_A1
2020-07-01,2020,7,43,1405.6864,0,0.0135,814.79,Def_50%_P_A1
2020-08-01,2020,8,43,1389.5316,0,0.01353,655.08,Def_50%_P_A1
2020-09-01,2020,9,43,699.134,0,0.01356,338.52,Def_50%_P_A1
2020-10-01,2020,10,43,864.09485,0,0.01359,460.64,Def_50%_P_A1
2020-11-01,2020,11,43,1355.414,0,0.01362,596.56,Def_50%_P_A1
2020-12-01,2020,12,43,871.5213,0,0.01365,425.86,Def_50%_P_A1
2021-01-01,2021,1,43,417.77365,0,0.01368,226.01,Def_50%_P_A1
2021-02-01,2021,2,43,693.7551,0,0.01371,361.52,Def_50%_P_A1
2021-03-01,2021,3,43,871.69916,0,0.01374,438.32,Def_50%_P_A1
2021-04-01,2021,4,43,871.69916,0,0.01377,440.49,Def_50%_P_A1
