COD;CAT;ELEV;CUENCA;X;Y
26140380;PM;1700;45;-75,81666667;5,21666667
26140390;PM;1550;45;-75,81666667;5,33333333
26140400;PM;1420;23;-76,05;5,01666667
26140410;PM;1550;45;-75,9;5,11666667
26140420;PM;1450;45;-75,91666667;5,11666667
26140430;PM;1650;45;-76;5,05
26140440;PM;1530;45;-75,78333333;5,2
26140450;PM;1200;45;-75,83333333;4,98333333
26140460;PM;1900;45;-75,9;5,23333333
26140470;PM;1620;23;-76,01666667;5
26150030;PM;2055;25;-75,48333333;5,06666667
26150040;PM;2072;25;-75,51666667;5,06666667
26150050;PM;2170;25;-75,53333333;5,06666667
26150060;PM;917;24;-75,70166667;5,10852778
26150070;PM;1850;25;-75,53333333;5,05
26150080;PM;1370;25;-75,56666667;5
26150090;PM;1450;25;-75,65;5,03333333
26150130;PM;3100;25;-75,46666667;5,13333333
26150140;PM;1350;59;-75,6;5,11666667
26150150;PM;2304;25;-75,48972222;4,95166667
26150160;PM;3341;25;-75,35655556;5,01783333
26150180;PM;2200;25;-75,45;5,03333333
26150190;PM;2600;25;-75,46666667;5,08333333
26150210;PM;3100;25;-75,43333333;5,01666667
26150220;PM;1340;25;-75,6;4,98333333
26150230;PM;2600;25;-75,46666667;4,91666667
26150240;PM;2420;25;-75,46666667;4,95
26150250;PM;1850;25;-75,5;5,05
26150260;PM;1225;24;-75,65;5
26150280;PM;1340;25;-75,6;4,98333333
26150300;PM;1850;25;-75,53333333;5,05
26150310;PM;1400;25;-75,6;5,08333333
26150330;PM;1100;24;-75,7;5,05
26150340;PM;1420;25;-75,6;5,1
26150350;PM;1780;25;-75,55;5,03333333
26150360;PM;1650;25;-75,55;5,1
26150420;PM;1400;25;-75,6;5,1
26150430;PM;1250;24;-75,7;5,05
26160030;PM;1500;59;-75,53333333;5,41666667
26160050;PM;2500;59;-75,5;5,41666667
26160060;PM;800;59;-75,66666667;5,26666667
26160080;PM;1890;59;-75,48930556;5,39544444
26160090;PM;712;59;-75,45508333;5,52244444
26160100;PM;198;59;-75,51844444;5,16316667
26160110;PM;1870;59;-75,5;5,26666667
26160120;PM;2411;59;-75,43577778;5,19219444
26160130;PM;1400;59;-75,55;5,61666667
26160140;PM;1200;59;-75,55;5,31666667
26160150;PM;2020;59;-75,51666667;5,16666667
26160160;PM;1480;54;-75,5775;5,5875
26160230;PM;1400;59;-75,55;5,61666667
26160240;PM;1600;59;-75,56666667;5,23333333
26160280;PM;1400;59;-75,55;5,33333333
26160290;PM;1800;59;-75,55;5,4
26160300;PM;1800;59;-75,55;5,38333333
26160310;PM;1600;59;-75,55;5,46666667
26170080;PM;1250;54;-75,8;4,96666667
26170110;PM;1550;54;-75,7;5,31666667
26170120;PM;1650;54;-75,63333333;5,48333333
26170130;PM;1320;54;-75,68333333;5,36666667
26170150;PM;2100;54;-75,83880556;5,79105556
26170180;PM;850;54;-75,64130556;5,54783333
26170190;PM;1140;54;-75,72361111;5,80386111
26170200;PM;1000;54;-75,71666667;5,13333333
26170210;PM;1190;54;-75,73333333;5,66666667
26170220;PM;1650;54;-75,73333333;5,33333333
26170230;PM;1490;54;-75,71666667;5,65
26170240;PM;2500;54;-75,76666667;5,46666667
26170260;PM;797;54;-75,66497222;5,28105556
26170270;PM;980;54;-75,71666667;5,13333333
26170290;PM;1946;54;-75,73025;5,42477778
26170300;PM;2200;45;-75,8;5,41666667
26170310;PM;1900;45;-75,81666667;5,36666667
26170320;PM;1420;54;-75,7;5,46666667
26170330;PM;1550;54;-75,7;5,31666667
26170340;PM;1630;54;-75,71666667;5,36666667
26170380;PM;1350;54;-75,7;5,65
26170390;PM;1500;45;-75,78333333;5,16666667
26180010;PM;2030;64;-75,41666667;5,78333333
26180050;PM;1600;64;-75,46666667;5,63333333
26180100;PM;2500;64;-75,36666667;5,98333333
26180120;PM;1780;64;-75,56666667;5,86666667
26180160;PM;2450;64;-75,43041667;5,78597222
26180170;PM;2530;64;-75,38138889;5,99833333
26180190;PM;2400;59;-75,45119444;5,60002778
26180200;PM;560;64;-75,53683333;5,95083333
26180220;PM;608;54;-75,59999722;5,73
26190090;PM;1600;57;-75,97552778;5,755
26190100;PM;1250;57;-75,90008333;5,56397222
26200120;PM;515;71;-75,79458333;6,07294444
26200130;PM;1700;71;-75,84;5,97
26200140;PM;1800;71;-75,77152778;6,15797222
26200150;PM;1650;71;-75,68511111;5,93675
26200160;PM;1350;71;-75,7;6,03333333
26200170;PM;1250;71;-75,78333333;5,95
26200180;PM;1670;71;-75,71666667;5,95
26200190;PM;1700;71;-75,61666667;5,93333333
26210070;PM;550;70;-75,98127778;6,40597222
26210080;PM;620;70;-75,87397222;6,09922222
26210090;PM;550;70;-75,85925;6,30313889
26210110;PM;2100;57;-75,86116667;5,93491667
26210130;PM;1800;70;-75,95583333;6,50333333
26210140;PM;232;70;-75,9455;6,21852778
26220090;PM;10;70;-75,95722222;6,68805556
26220100;PM;1950;70;-75,73408333;7,24963889
26230010;PM;575;71;-75,81088889;6,62872222
26230110;PM;1600;71;-75,66986111;6,90983333
26230130;PM;2830;71;-75,60961111;6,88719444
26230140;PM;1250;71;-75,75805556;6,72088889
26230220;PM;2300;77;-75,63858333;6,77938889
26230230;PM;2240;71;-75,51666667;6,96666667
26240060;PM;75;82;-75,415;7,83666667
26240090;PM;80;80;-75,28444444;7,66830556
26240100;PM;70;80;-75,21491667;7,86291667
26240150;PM;150;70;-75,4;7,29
26240160;PM;49;79;-75,2;7,96
26240170;PM;175;80;-75,44855556;7,56255556
26250030;PM;95;79;-75,34783333;7,57905556
26250060;PM;125;80;-75,32761111;7,36991667
26250110;PM;190;79;-75,26438889;7,47411111
27010320;PM;1650;77;-75,23333333;6,78333333
27010400;PM;2070;77;-75,4;6,55
27010430;PM;2150;77;-75,41666667;6,51666667
27010440;PM;1784;77;-75,36666667;6,55
27010500;PM;1800;77;-75,28333333;6,73333333
27010540;PM;2550;77;-75,46666667;6,65
27010560;PM;1350;77;-75,45;6,38333333
27010570;PM;1290;77;-75,33333333;6,43333333
27010600;PM;1800;77;-75,23333333;6,7
27010620;PM;3150;71;-75,66666667;6,33333333
27010650;PM;2200;77;-75,4;6,48333333
27010740;PM;2520;77;-75,66666667;6,6
27010750;PM;2285;77;-75,48333333;6,56666667
27010770;PM;255;71;-75,70508333;6,17833333
27010800;PM;2600;77;-75,60722222;6,39972222
27010820;PM;1600;77;-75,45361111;6,36833333
27010830;PM;2320;77;-75,51575;6,56322222
27010840;PM;1900;77;-75,24652778;6,602
27010850;PM;1530;77;-75,07722222;6,90555556
27010870;PM;2540;77;-75,66833333;6,60916667
27010880;PM;2630;78;-75,39222222;6,70286111
27010890;PM;1550;77;-75,03836111;6,959
27010900;PM;1850;77;-75,21980556;6,67780556
27010960;PM;1100;77;-74,90213889;6,89861111
27011030;PM;1460;77;-75,08333333;6,93333333
27011090;PM;75;91;-74,41666667;7,45
27011100;PM;600;77;-74,82183333;7,15880556
27020100;PM;2350;78;-75,41666667;6,96666667
27020120;PM;1675;78;-75,33333333;6,88333333
27020170;PM;950;78;-75,07977778;7,14719444
27020190;PM;2400;78;-75,41555556;6,95597222
27020210;PM;1650;78;-75,33247222;6,88305556
27020220;PM;2750;78;-75,48386111;6,81361111
27020230;PM;1750;78;-75,3;7,2
27020260;PM;10;78;-75,30219444;7,24677778
27020300;PM;2250;77;-75,3;6,7
27020370;PM;500;78;-75,05;7,16666667
27020390;PM;1310;78;-75,26666667;7,16666667
27020400;PM;1130;78;-75,18333333;7,2
27020410;PM;1225;78;-75,21666667;7,13333333
27020430;PM;1750;78;-75,3;6,96666667
27030040;PM;40;90;-74,814;7,90441667
27030080;PM;650;91;-74,71505556;7,06805556
27030090;PM;220;77;-74,83933333;7,31930556
27030140;PM;100;91;-74,80794444;7,23611111
27030210;PM;50;91;-74,87238889;7,48622222
27040020;PM;125;90;-74,95275;7,531
27040030;PM;100;90;-74,85305556;7,75111111
28010040;PM;740;100;-73,02527778;10,39138889
28010070;PM;120;100;-73,46711111;10,1855
28010090;PM;450;101;-73,21161111;10,70386111
28010200;PM;594;101;-73,11416667;10,86022222
28010340;PM;340;101;-72,98194444;10,61583333
28010360;PM;800;101;-73,35305556;10,69733333
28010370;PM;180;100;-73,32544444;10,30708333
28020080;PM;60;100;-73,46219444;9,84808333
28020150;PM;60;100;-73,66883333;10,02997222
28020410;PM;150;100;-73,31702778;10,18416667
28020420;PM;70;100;-73,54769444;9,84461111
28020440;PM;80;100;-73,28613889;9,91702778
28020460;PM;90;100;-73,24338889;10,04463889
28020590;PM;140;100;-73,22172222;10,15238889
28020600;PM;150;100;-73,35716667;9,85472222
28030190;PM;220;100;-73,73172222;10,08869444
28030220;PM;244;100;-73,44413889;10,34705556
28040010;PM;10;115;-73,58502778;10,41463889
28040030;PM;130;115;-73,88175;9,97575
28040070;PM;80;115;-73,95488889;9,93008333
28040100;PM;100;115;-74,27325;10,23369444
28040140;PM;140;115;-74,21261111;10,03305556
28040150;PM;140;115;-74,03922222;10,30805556
28040270;PM;150;115;-73,78852778;10,03511111
28040300;PM;120;115;-73,85944444;9,70630556
28040320;PM;135;115;-73,95913889;9,70275
28040350;PM;30;115;-73,74369444;9,65697222
28040360;PM;100;115;-74,07672222;9,861
29010050;PM;15;82;-74,81555556;9,69944444
29010060;PM;30;99;-74,9;9,75
29010070;PM;50;99;-75,1;9,91666667
29010100;PM;150;99;-75,11666667;9,66666667
29010120;PM;80;99;-74,95222222;9,74111111
29010130;PM;20;99;-74,85222222;9,81444444
29020020;PM;60;114;-74,42397222;10,32155556
29030050;PM;20;96;-75,16183333;10,40411111
29030140;PM;20;96;-75,10833333;10,43944444
29030160;PM;12;102;-75,40027778;9,96916667
29030170;PM;10;102;-75,20194444;10,20027778
29030200;PM;70;102;-75,13527778;10,09972222
29030270;PM;15;96;-75,13158333;10,43383333
29030280;PM;50;102;-75,20027778;10,08583333
29030290;PM;30;102;-75,18333333;10,16666667
29030310;PM;10;102;-75,4175;9,93388889
29030320;PM;5000;96;-75,4025;10,10083333
29030370;PM;1000;102;-75,55111111;10,23416667
29030380;PM;10;102;-75,38869444;9,87980556
29030410;PM;10;96;-75,12722222;10,40833333
29030430;PM;8000;102;-75,23527778;10,15083333
29030450;PM;60;102;-75,26238889;9,93297222
29030480;PM;60;102;-75,31055556;9,85527778
29030500;PM;60;102;-75,21583333;9,87388889
29030520;PM;70;102;-75,21719444;9,94930556
29030530;PM;60;102;-75,23583333;9,91916667
29030780;PM;60;102;-75,2275;9,98361111
29040020;PM;100;96;-74,90783333;10,7085
29040070;PM;8000;97;-74,77072222;10,64177778
29040080;PM;80;97;-74,85791667;10,779
29040200;PM;45;97;-74,89077778;10,52172222
29040230;PM;5000;307;-74,96966667;10,98833333
29040250;PM;4000;97;-74,88841667;10,37663889
29040260;PM;4000;97;-74,88688889;10,45511111
29040270;PM;4000;96;-74,96277778;10,38694444
29040290;PM;100;96;-74,97177778;10,55777778
29040300;PM;5000;97;-74,82227778;10,50788889
29040310;PM;8000;96;-74,92022222;10,27788889
29050010;PM;41;98;-74,73211111;10,34441667
29050020;PM;15;98;-74,79;10,48752778
29060030;PM;20;98;-74,3755;10,64877778
29060040;PM;40;98;-74,18222222;10,52436111
29060060;PM;450;98;-74,07322222;10,65161111
29060070;PM;800;98;-74,02680556;10,80819444
29060080;PM;4000;98;-74,68363889;11,00597222
29060090;PM;20;98;-73,60380556;10,56330556
29060100;PM;75;98;-74,108;10,40275
29060120;PM;2000;98;-74,36175;10,97622222
29060140;PM;25;98;-74,20644444;10,6755
29060150;PM;20;98;-74,22411111;10,57366667
29060160;PM;25;98;-74,18947222;10,90219444
29060170;PM;20;98;-74,33069444;10,68044444
29060180;PM;25;98;-74,30627778;10,74252778
29060200;PM;30;98;-74,18697222;10,54066667
29060210;PM;23;98;-74,20469444;10,96683333
29060250;PM;20;98;-74,23708333;10,73672222
29060270;PM;25;98;-74,27191667;10,7225
29060280;PM;25;98;-74,22061111;10,90083333
29060310;PM;5000;98;-74,25244444;10,93305556
29060340;PM;1200;98;-74,02563889;10,77344444
29060350;PM;30;98;-74,29858333;10,63116667
29060540;PM;10;98;-74,647;10,59061111
29060560;PM;50;98;-74,17794444;10,38444444
32010010;PM;383;74;-74,10308333;2,56283333
32030020;PM;351;74;-73,94388889;2,3225
32040020;PM;184;162;-73,16638889;2,37427778
32060020;PM;600;150;-73,90108333;3,53094444
32060030;PM;600;146;-73,84277778;3,79072222
32060060;PM;800;150;-73,83469444;3,74233333
32060090;PM;840;150;-74,05963889;3,57622222
32070010;PM;260;150;-73,75;3,2
32070020;PM;240;150;-73,51666667;3,25
32070030;PM;500;295;-73,89216667;3,31638889
32070040;PM;245;295;-73,63;2,98
32070060;PM;300;150;-73,63333333;3,46666667
32070080;PM;191;150;-73,22638889;3,0875
32070090;PM;440;295;-73,91666667;3,31666667
32070100;PM;410;295;-73,89194444;3,37508333
32070110;PM;520;150;-73,85783333;3,47202778
32080010;PM;230;150;-73,21;2,94
32190010;PM;96;160;-69,05530556;3,63713889
33050020;PM;90;123;-69,60583333;4,51611111
35010010;PM;182;148;-72,9365;4,10502778
35010020;PM;525;146;-73,76558333;3,99463889
35010030;PM;610;147;-73,75;4,03333333
35010040;PM;800;146;-73,81458333;3,92422222
35010060;PM;230;146;-73,40055556;3,78666667
35010070;PM;525;146;-73,75861111;3,87833333
35010080;PM;200;146;-73,14972222;3,79388889
35010090;PM;420;146;-73,70083333;3,75027778
35010100;PM;850;146;-73,73333333;3,93333333
35010140;PM;3460;150;-74,16666667;3,95
35010230;PM;183;148;-72,97122222;3,98463889
35020010;PM;1300;147;-73,82333333;4,25444444
35020040;PM;540;146;-73,76666667;4
35020060;PM;260;304;-73,368;4,03975
35020080;PM;2340;147;-74;4,25
35020090;PM;1600;147;-73,96666667;4,43333333
35020280;PM;1950;147;-73,92658333;4,52291667
35020290;PM;1900;147;-73,89041667;4,48652778
35020300;PM;2300;147;-74,00269444;4,25391667
35020340;PM;2300;147;-74,05;4,13333333
35020350;PM;3150;147;-74,14686111;4,21888889
35020370;PM;2200;147;-73,93333333;4,5
35020380;PM;3090;147;-73,83333333;4,65
35020390;PM;2400;147;-73,86666667;4,68333333
35020400;PM;3500;47;-73,86666667;4,78333333
35020410;PM;2850;147;-74,13333333;4,01666667
35020420;PM;2430;147;-74,01666667;4,4
35020430;PM;3440;147;-74,13333333;4,06666667
35020440;PM;3500;47;-74,21666667;4,76666667
35020450;PM;3999;147;-74,21666667;4,01666667
35020460;PM;3700;142;-73,78333333;4,41666667
35020470;PM;2600;147;-74,15;4,16666667
35020480;PM;3200;46;-74,25;4,18333333
35020490;PM;3400;147;-73,81666667;4,63333333
35020500;PM;1300;147;-73,83333333;4,25
35025070;PM;3150;147;-74,19094444;4,19666667
35030020;PM;1100;142;-73,64802778;4,31008333
35030050;PM;300;304;-73,44877778;4,09113889
35030110;PM;3750;142;-73,73333333;4,48333333
35030120;PM;3350;142;-73,73333333;4,56666667
35030130;PM;3450;147;-73,76666667;4,46666667
35030140;PM;3100;142;-73,71666667;4,61666667
35030150;PM;3250;142;-73,75;4,55
35030160;PM;3250;142;-73,75;4,53333333
35030170;PM;3100;142;-73,76666667;4,55
35030180;PM;3620;142;-73,76666667;4,66666667
35030190;PM;3350;142;-73,75;4,63333333
35030200;PM;3300;142;-73,73333333;4,56666667
35030210;PM;3200;142;-73,73333333;4,53333333
35030220;PM;3000;142;-73,71666667;4,46666667
35030230;PM;3500;142;-73,76666667;4,38333333
35030240;PM;3300;142;-73,76666667;4,51666667
35030280;PM;3500;147;-73,81666667;4,56666667
35040010;PM;870;144;-73,54652778;4,33872222
35050010;PM;480;143;-73,34999722;4,51
35050020;PM;426;143;-73,39597222;4,42322222
35060010;PM;2735;145;-73,76666667;4,83333333
35060020;PM;1965;145;-73,70716667;4,81
35060050;PM;2323;145;-73,66872222;4,79222222
35060090;PM;1733;145;-73,52291667;4,69052778
35060120;PM;1791;145;-73,47055556;4,72330556
35060130;PM;23;145;-73,48213889;4,67516667
35060140;PM;23;145;-73,44488889;4,70491667
35060150;PM;2878;145;-73,66527778;4,70486111
35060160;PM;2802;145;-73,76927778;4,82880556
35060170;PM;2502;145;-73,60036111;4,88569444
35060180;PM;1929;145;-73,52858333;4,75238889
35060200;PM;2963;145;-73,74538889;4,85797222
35060210;PM;2100;145;-73,64144444;4,65025
35060220;PM;1845;145;-73,41977778;4,81569444
35060230;PM;1943;145;-73,48905556;4,78141667
35060240;PM;2210;145;-73,60991667;4,76427778
35060250;PM;1649;145;-73,40719444;4,79677778
35060280;PM;1800;145;-73,63333333;4,83333333
35060300;PM;1740;145;-73,39194444;4,85252778
35060320;PM;2250;145;-73,66666667;4,66666667
35060330;PM;2340;145;-73,7;4,75
35060400;PM;3500;147;-73,73333333;4,18333333
35060410;PM;2220;142;-73,78333333;4,68333333
35060420;PM;2200;145;-73,8;4,76666667
35060440;PM;2900;145;-73,7;4,73333333
35060450;PM;3100;145;-73,7;4,71666667
35070020;PM;2630;89;-73,60288889;5,38305556
35070030;PM;2400;42;-73,49636111;5,31775
35070040;PM;2115;42;-73,39594444;5,31527778
35070050;PM;2300;42;-73,44455556;5,21911111
35070060;PM;2150;42;-73,34791667;5,21955556
35070070;PM;1900;42;-73,36425;5,16486111
35070100;PM;1600;42;-73,43305556;4,98347222
35070130;PM;1200;42;-73,30797222;4,95025
35070160;PM;1800;42;-73,61666667;5,06666667
35070170;PM;400;145;-73,2;4,73333333
35070210;PM;2160;42;-73,39563889;5,13925
35070470;PM;2150;42;-73,41016667;4,95041667
35070490;PM;2346;42;-73,58436111;4,95938889
35080010;PM;1720;128;-73,16927778;5,28297222
35080020;PM;1570;128;-73,18333333;5,2
35080030;PM;1370;128;-73,08672222;5,18372222
35080060;PM;1600;128;-73,20344444;5,01361111
35080070;PM;400;128;-73,16986111;4,81977778
35080080;PM;450;128;-73,23408333;4,86038889
35080100;PM;1790;128;-73,25141667;5,10138889
35080110;PM;2250;128;-73,25861111;5,00513889
35090050;PM;1200;129;-73,04972222;5,0035
35090060;PM;1725;129;-72,98333333;5,28333333
35090070;PM;2575;129;-72,91666667;5,36666667
35090080;PM;3250;310;-72,98333333;5,48333333
35090090;PM;3388;310;-72,85;5,51666667
35090100;PM;3700;310;-72,98333333;5,43333333
35120010;PM;150;158;-72,07663889;4,31138889
35130010;PM;225;141;-72,76572222;3,95608333
35180010;PM;180;140;-72,66588889;4,93736111
35180030;PM;155;130;-72,39;4,33
35180050;PM;142;130;-71,96080556;4,41827778
35190040;PM;290;140;-72,54405556;5,00952778
35190050;PM;842;140;-72,70194444;5,30294444
35190070;PM;190;140;-72,45858333;5,09191667
35210010;PM;656;138;-72,45625;5,45305556
35220040;PM;117;126;-71,53138889;4,90816667
35230010;PM;170;118;-71,72805556;5,4205
35250010;PM;82;117;-69,42341667;6,09561111
35250020;PM;76;117;-69,12780556;6,17661111
35250040;PM;67;117;-68,39436111;6,17541667
35260010;PM;112;119;-70,8545;5,14330556
35260030;PM;106;119;-70,67827778;5,35194444
35260050;PM;95;119;-70,28063889;5,56136111
35260070;PM;92;119;-69,99;5,79
35260080;PM;89;117;-69,84388889;6,01030556
36020010;PM;120;112;-72,19063889;6,08822222
36020020;PM;575;112;-72,01022222;6,12791667
36020030;PM;860;112;-71,9755;6,23488889
36030030;PM;300;113;-71,70763889;6,57063889
37010010;PM;1560;37;-72,50055556;7,29805556
37010020;PM;2410;37;-72,66472222;7,13944444
37010030;PM;2645;37;-72,64361111;7,27
37010040;PM;3320;37;-72,68083333;7,01388889
37010050;PM;3168;37;-72,55611111;6,81027778
37010060;PM;3824;68;-72,80444444;7,02777778
37010080;PM;2650;37;-72,71277778;7,19833333
37020010;PM;1900;37;-72,46666667;7,3
37020020;PM;145;38;-72,44194444;7,22666667
37020030;PM;1660;38;-72,30027778;7,09888889
37020040;PM;850;40;-72,2525;7,09361111
37050010;PM;100;104;-71,41972222;7,03722222
37050040;PM;150;107;-70,85166667;6,97416667
37050050;PM;100;107;-70,26555556;6,94027778
38030010;PM;88;135;-67,86;4,54999722
42040010;PM;200;224;-71,04;0,87
42050020;PM;190;224;-70,73;1,1
42060010;PM;195;224;-70,78;0,91
42070010;PM;185;224;-70,71;1,21
42070020;PM;185;224;-70,29;1,31
42070030;PM;175;224;-69,91069444;0,99372222
42080010;PM;175;222;-69,91086111;1,19825
42080020;PM;172;224;-69,84394444;1,07394444
44010030;PM;1400;260;-76,68083333;1,2025
44010080;PM;500;260;-76,44136111;0,96155556
44010090;PM;500;260;-76,58419444;1,2805
44010110;PM;430;260;-76,54152778;1,02680556
44030060;PM;500;258;-75,49;1,49
44050010;PM;250;258;-75,40033333;1,09961111
44100010;PM;152;261;-74,55183333;-0,11497222
44150010;PM;129;284;-72,14494444;-0,55988889
44187020;PM;102;284;-69,59158333;-1,31316667
46040010;PM;300;269;-74,84355556;1,34091667
47010030;PM;260;262;-76,48022222;0,47361111
47010050;PM;2100;262;-76,93025;1,13405556
47010090;PM;2140;262;-76,88338889;1,17894444
47010110;PM;300;262;-76,60516667;0,68591667
47010150;PM;2300;262;-77,03730556;1,13675
47010180;PM;30;262;-76,845;1,14541667
47010220;PM;385;262;-76,83627778;0,48972222
47010230;PM;2719;262;-77,15736111;0,99016667
47020010;PM;500;264;-76,92725;0,27927778
47020020;PM;500;264;-77,09972222;0,47697222
47030010;PM;200;265;-76,33613889;0,39541667
47030020;PM;195;265;-75,62972222;0,04694444
47030030;PM;195;265;-76,07825;0,33811111
47040020;PM;140;273;-74,38666667;-0,55916667
47040040;PM;130;273;-73,61894444;-1,25894444
47040050;PM;125;273;-73,48483333;-1,61069444
47060010;PM;120;281;-73,19713889;-1,77155556
47087010;PM;115;281;-71,75222222;-2,14688889
47100010;PM;100;281;-69,73569444;-2,89472222
51020040;PM;100;253;-78,71591667;1,36216667
51020050;PM;100;251;-78,43738889;1,41461111
51030020;PM;20;251;-78,62986111;1,63372222
52010010;PM;1750;243;-76,71666667;2,25
52010020;PM;1700;243;-77,22169444;2,03280556
52010040;PM;1750;244;-76,73775;2,26238889
52010060;PM;650;243;-77,21638889;1,95463889
52010080;PM;750;243;-77,04972222;2,18711111
52010140;PM;500;243;-77,42944444;1,59444444
52020010;PM;720;244;-77,00305556;2,04638889
52020020;PM;2272;244;-76,78166667;2,005
52020050;PM;1400;244;-76,99161111;1,88016667
52020070;PM;2180;244;-76,78288889;1,81416667
52020080;PM;1880;244;-76,96666667;1,85
52030030;PM;1745;245;-77,13266667;1,58305556
52030060;PM;1820;245;-77,01497222;1,66563889
52030090;PM;2248;260;-76,83416667;1,59527778
52030110;PM;1800;245;-77,15;1,61666667
52040040;PM;220;246;-77,14972222;1,40416667
52040050;PM;1800;246;-77,03052778;1,39733333
52040060;PM;2568;246;-77,17405556;1,28730556
52040070;PM;2590;246;-77,355;1,28277778
52040160;PM;2200;246;-77,13530556;1,50527778
52050010;PM;1620;246;-77,43944444;1,45444444
52050020;PM;1700;303;-77,59141667;1,34144444
52050030;PM;1700;303;-77,59141667;1,34144444
52050040;PM;20;303;-77,47919444;1,32225
52050050;PM;2834;303;-77,67966667;1,22063889
52050060;PM;364;303;-77,29972222;1,0995
52050080;PM;2420;303;-77,39197222;1,09416667
52050090;PM;2550;303;-77,49955556;1,05525
52050100;PM;2830;303;-77,58138889;0,90666667
52050110;PM;392;303;-77,78711111;0,908
52050120;PM;2817;303;-77,50291667;0,88825
52050130;PM;3100;303;-77,84833333;0,81166667
52050140;PM;1480;303;-77,52611111;1,34805556
52050180;PM;1500;303;-77,53333333;1,31666667
52060020;PM;1700;303;-77,5;1,46666667
52060040;PM;1770;252;-77,64169444;1,52916667
52060050;PM;840;252;-77,77583333;1,40472222
52070010;PM;100;249;-78,18388889;1,765
52070030;PM;340;249;-77,52777778;1,73972222
52080010;PM;350;249;-77,50555556;1,65138889
52090010;PM;3000;250;-78,65833333;2,03888889
52090020;PM;40;250;-78,41638889;2,19036111
53010020;PM;10;250;-78,45452778;2,50508333
53020010;PM;50;248;-78,09133333;2,44188889
53020020;PM;80;248;-78,11286111;2,07927778
53040010;PM;20;242;-77,773;2,48566667
53050020;PM;30;240;-77,66361111;2,77361111
53060010;PM;40;239;-77,46616667;2,78875
53060020;PM;30;239;-77,62166667;2,87180556
53070020;PM;110;238;-77,1;2,48333333
53070030;PM;80;238;-77,24897222;2,84527778
53070050;PM;100;238;-77,53605556;3,07713889
53070060;PM;230;238;-77,15494444;2,63961111
53070090;PM;1597;238;-76,90527778;2,74511111
53070130;PM;120;238;-77,63333333;2,98333333
53080010;PM;21;216;-77,25925;3,26066667
53080020;PM;150;216;-77,13572222;3,16736111
53080040;PM;20;216;-77,3;3,15
53080050;PM;350;216;-77,03333333;3,15
53090030;PM;31;314;-77,20822222;3,47969444
53090040;PM;21;314;-77,06777778;3,67961111
53100030;PM;534;313;-76,88333333;3,58333333
53100040;PM;1523;215;-76,70888889;3,52625
53100060;PM;320;313;-76,88333333;3,6
53100120;PM;850;313;-76,78333333;3,51666667
53100140;PM;542;313;-76,86666667;3,56666667
53110010;PM;702;215;-76,66666667;3,76666667
53110030;PM;1601;215;-76,71527778;3,63305556
53110040;PM;153;215;-76,54;3,67808333
53110080;PM;232;215;-76,8;3,85
53110100;PM;1628;215;-76,56638889;3,64786111
53110110;PM;1320;215;-76,68333333;3,66666667
53115010;PM;28;215;-76,99238889;3,82011111
54010020;PM;24;45;-75,97941667;5,17155556
54010030;PM;370;207;-76,13333333;5,33333333
54010040;PM;398;207;-76,11666667;5,3
54010050;PM;1100;207;-75,93333333;5,41666667
54010060;PM;820;207;-75,96666667;5,41666667
54010070;PM;1600;207;-75,96666667;5,3
54010080;PM;1570;207;-76,03333333;5,23333333
54010090;PM;1170;207;-75,98333333;5,46666667
54020010;PM;62;206;-76,6965;5,09766667
54020040;PM;429;206;-76,29083333;4,90386111
54020060;PM;61;206;-76,65;5,06
54020080;PM;35;206;-76,82694444;4,93222222
54030010;PM;189;211;-76,20166667;4,57283333
54030020;PM;1179;211;-76,35341667;4,35691667
54030030;PM;1196;211;-76,35222222;4,49572222
54030090;PM;1750;211;-76,31666667;4,35
54030100;PM;1524;211;-76,23333333;4,66666667
54030110;PM;1561;211;-76,15;4,68333333
54030120;PM;1395;211;-76,2;4,61666667
54030140;PM;1376;211;-76,26666667;4,51666667
54030150;PM;990;211;-76,26666667;4,6
54030160;PM;1850;211;-76,21666667;4,76666667
54030170;PM;1640;211;-76,36666667;4,3
54070030;PM;13;214;-77,20572222;4,16922222
54070050;PM;1610;214;-76,5;3,91666667
54070060;PM;1490;214;-76,48333333;4,03333333
54070070;PM;1420;214;-76,48333333;3,95
54070080;PM;1420;214;-76,45;3,88333333
54070100;PM;1520;214;-76,55;3,93333333
54070110;PM;1975;214;-76,43333333;4,05
54070130;PM;720;214;-76,66666667;3,91666667
54070190;PM;1660;61;-76,46666667;4,06666667
54090010;PM;15;214;-77,13555556;4,16261111
55010020;PM;53;205;-76,82472222;5,11841667
11060030;PG;120;194;-76,48333333;6,21666667
11070070;PG;950;195;-76,35;6,48333333
11070080;PG;495;195;-76,45;6,43333333
11070090;PG;2595;195;-76,06666667;6,4
11070100;PG;1210;195;-76,23333333;6,38333333
11070110;PG;960;195;-76,31666667;6,33333333
11070120;PG;1920;195;-76,13333333;6,15
11070140;PG;460;195;-76,41666667;6,61666667
11070150;PG;800;195;-76,5;6,41666667
11070160;PG;820;195;-76,46666667;6,7
11070170;PG;1870;195;-76,15;6,25
11070180;PG;810;195;-76,35;6,73333333
11110020;PG;1920;191;-76,075;6,6425
11110050;PG;1930;191;-76,18333333;6,68333333
14010010;PG;320;307;-75,10797222;10,74611111
