cod_ah;cod_szh;cod_zh;nom_ah;nom_szh;nom_zh;objectid_1;ruleid;shape_area;shape_leng;HISTO_0;HISTO_1;HISTO_2;HISTO_3;HISTO_4;HISTO_5;HISTO_6;HISTO_7;HISTO_8;HISTO_9;HISTO_10;HISTO_11;HISTO_12;HISTO_13;HISTO_14;HISTO_15;HISTO_16;HISTO_17;HISTO_18;HISTO_19;Area Cuenca (ha);FCL 2001 (ha);FCL 2002 (ha);FCL 2003 (ha);FCL 2004 (ha);FCL 2005 (ha);FCL 2006 (ha);FCL 2007 (ha);FCL 2008 (ha);FCL 2009 (ha);FCL 2010 (ha);FCL 2011 (ha);FCL 2012 (ha);FCL 2013 (ha);FCL 2014 (ha);FCL 2015 (ha);FCL 2016 (ha);FCL 2017 (ha);FCL 2018 (ha);FCL 2019 (ha);FCL 2001 (%);FCL 2002 (%);FCL 2003 (%);FCL 2004 (%);FCL 2005 (%);FCL 2006 (%);FCL 2007 (%);FCL 2008 (%);FCL 2009 (%);FCL 2010 (%);FCL 2011 (%);FCL 2012 (%);FCL 2013 (%);FCL 2014 (%);FCL 2015 (%);FCL 2016 (%);FCL 2017 (%);FCL 2018 (%);FCL 2019 (%);FCL 2001 (% acum);FCL 2002 (% acum);FCL 2003 (% acum);FCL 2004 (% acum);FCL 2005 (% acum);FCL 2006 (% acum);FCL 2007 (% acum);FCL 2008 (% acum);FCL 2009 (% acum);FCL 2010 (% acum);FCL 2011 (% acum);FCL 2012 (% acum);FCL 2013 (% acum);FCL 2014 (% acum);FCL 2015 (% acum);FCL 2016 (% acum);FCL 2017 (% acum);FCL 2018 (% acum);FCL 2019 (% acum)
1;1502;15;Caribe;R?o Don Diego;Caribe - Guajira;203;2;0.044833884;1.227883736;678980;1597;1540;3026;642;920;1537;1515;1474;1427;1242;1018;1519;960;1949;2487;5085;3939;2516;3997;54191.825;121.82;117.47;230.82;48.97;70.18;117.24;115.56;112.43;108.85;94.74;77.65;115.87;73.23;148.67;189.70;387.87;300.46;191.91;304.88;0.225%;0.217%;0.426%;0.090%;0.129%;0.216%;0.213%;0.207%;0.201%;0.175%;0.143%;0.214%;0.135%;0.274%;0.350%;0.716%;0.554%;0.354%;0.563%;0.225%;0.442%;0.867%;0.958%;1.087%;1.304%;1.517%;1.724%;1.925%;2.100%;2.243%;2.457%;2.592%;2.867%;3.217%;3.932%;4.487%;4.841%;5.404%
1;1504;15;Caribe;R?o Tapias;Caribe - Guajira;204;2;0.089236639;1.481562249;1285843;8305;2023;14678;322;2609;4265;5381;4995;7004;4078;2426;6186;3345;15858;14772;8838;8372;16378;12106;107824.208;633.49;154.31;1119.60;24.56;199.01;325.32;410.45;381.01;534.25;311.06;185.05;471.85;255.15;1209.61;1126.77;674.14;638.60;1249.28;923.42;0.588%;0.143%;1.038%;0.023%;0.185%;0.302%;0.381%;0.353%;0.495%;0.288%;0.172%;0.438%;0.237%;1.122%;1.045%;0.625%;0.592%;1.159%;0.856%;0.588%;0.731%;1.769%;1.792%;1.976%;2.278%;2.659%;3.012%;3.508%;3.796%;3.968%;4.405%;4.642%;5.764%;6.809%;7.434%;8.026%;9.185%;10.041%
5;5501;55;Pacifico;R?o Baud?;Baud? - Directos Pacifico;205;5;0.330194911;4.921724266;5208950;2010;4696;40;4600;1982;1503;7429;3651;7052;8677;5470;6433;6428;5341;254;796;4462;1772;1578;404681.388;153.32;358.20;3.05;350.88;151.18;114.65;566.67;278.49;537.91;661.86;417.24;490.69;490.31;407.40;19.37;60.72;340.35;135.16;120.37;0.038%;0.089%;0.001%;0.087%;0.037%;0.028%;0.140%;0.069%;0.133%;0.164%;0.103%;0.121%;0.121%;0.101%;0.005%;0.015%;0.084%;0.033%;0.030%;0.038%;0.126%;0.127%;0.214%;0.251%;0.280%;0.420%;0.488%;0.621%;0.785%;0.888%;1.009%;1.130%;1.231%;1.236%;1.251%;1.335%;1.368%;1.398%
5;5402;54;Pacifico;R?o Taman? y otros Directos San Juan;San Ju?n;206;5;0.230073772;2.969304836;3608314;4880;2057;1055;3553;2790;5559;4202;5164;8907;7550;6968;4921;967;1249;388;3401;5686;1096;2488;282152.767;372.23;156.90;80.47;271.01;212.81;424.03;320.52;393.90;679.41;575.90;531.50;375.36;73.76;95.27;29.60;259.42;433.71;83.60;189.78;0.132%;0.056%;0.029%;0.096%;0.075%;0.150%;0.114%;0.140%;0.241%;0.204%;0.188%;0.133%;0.026%;0.034%;0.010%;0.092%;0.154%;0.030%;0.067%;0.132%;0.188%;0.216%;0.312%;0.388%;0.538%;0.651%;0.791%;1.032%;1.236%;1.424%;1.557%;1.583%;1.617%;1.628%;1.720%;1.873%;1.903%;1.970%
5;5401;54;Pacifico;R?o San Juan Alto;San Ju?n;207;5;0.167347708;2.992119541;2643974;1440;1312;633;961;1229;1644;1225;1100;3234;2395;3751;2826;1029;826;139;1337;5744;1728;1010;205131.015;109.84;100.08;48.28;73.30;93.75;125.40;93.44;83.91;246.68;182.68;286.12;215.56;78.49;63.01;10.60;101.98;438.14;131.81;77.04;0.054%;0.049%;0.024%;0.036%;0.046%;0.061%;0.046%;0.041%;0.120%;0.089%;0.139%;0.105%;0.038%;0.031%;0.005%;0.050%;0.214%;0.064%;0.038%;0.054%;0.102%;0.126%;0.162%;0.207%;0.268%;0.314%;0.355%;0.475%;0.564%;0.704%;0.809%;0.847%;0.878%;0.883%;0.933%;1.146%;1.210%;1.248%
5;5502;55;Pacifico;R?o Docampad? y Directos Pac?fico;Baud? - Directos Pacifico;208;5;0.154948522;2.922692131;2465311;259;901;21;408;90;1;150;2145;1464;883;2294;1287;805;1074;296;654;839;88;212;190102.479;19.76;68.73;1.60;31.12;6.86;0.08;11.44;163.62;111.67;67.35;174.98;98.17;61.40;81.92;22.58;49.89;64.00;6.71;16.17;0.010%;0.036%;0.001%;0.016%;0.004%;0.000%;0.006%;0.086%;0.059%;0.035%;0.092%;0.052%;0.032%;0.043%;0.012%;0.026%;0.034%;0.004%;0.009%;0.010%;0.047%;0.047%;0.064%;0.067%;0.067%;0.073%;0.159%;0.218%;0.254%;0.346%;0.397%;0.430%;0.473%;0.485%;0.511%;0.545%;0.548%;0.557%
5;5408;54;Pacifico;R?o San Juan Medio;San Ju?n;209;5;0.076012771;2.630210789;1184013;670;1929;192;2944;359;1345;4003;4457;5472;3941;2833;2077;609;474;57;274;373;78;76;93243.59;51.11;147.14;14.65;224.56;27.38;102.59;305.34;339.97;417.39;300.61;216.09;158.43;46.45;36.16;4.35;20.90;28.45;5.95;5.80;0.055%;0.158%;0.016%;0.241%;0.029%;0.110%;0.327%;0.365%;0.448%;0.322%;0.232%;0.170%;0.050%;0.039%;0.005%;0.022%;0.031%;0.006%;0.006%;0.055%;0.213%;0.228%;0.469%;0.499%;0.609%;0.936%;1.301%;1.748%;2.071%;2.302%;2.472%;2.522%;2.561%;2.566%;2.588%;2.618%;2.625%;2.631%
5;5404;54;Pacifico;R?o Caj?n;San Ju?n;210;5;0.060436746;1.298240947;954824;271;239;97;466;276;444;152;837;1553;1306;1199;1018;74;1681;918;316;1138;80;46;74136.595;20.67;18.23;7.40;35.55;21.05;33.87;11.59;63.84;118.46;99.62;91.46;77.65;5.64;128.22;70.02;24.10;86.80;6.10;3.51;0.028%;0.025%;0.010%;0.048%;0.028%;0.046%;0.016%;0.086%;0.160%;0.134%;0.123%;0.105%;0.008%;0.173%;0.094%;0.033%;0.117%;0.008%;0.005%;0.028%;0.052%;0.062%;0.110%;0.139%;0.184%;0.200%;0.286%;0.446%;0.580%;0.704%;0.808%;0.816%;0.989%;1.084%;1.116%;1.233%;1.241%;1.246%
5;5403;54;Pacifico;R?o Sip?;San Ju?n;211;5;0.246268944;3.016274784;3859324;12891;5853;1340;6158;4273;5893;2457;2911;4331;5414;4582;5486;1944;2656;1528;2896;4453;2026;3972;302200.545;983.30;446.45;102.21;469.72;325.93;449.50;187.41;222.04;330.36;412.97;349.50;418.46;148.28;202.59;116.55;220.90;339.66;154.54;302.97;0.325%;0.148%;0.034%;0.155%;0.108%;0.149%;0.062%;0.073%;0.109%;0.137%;0.116%;0.138%;0.049%;0.067%;0.039%;0.073%;0.112%;0.051%;0.100%;0.325%;0.473%;0.507%;0.662%;0.770%;0.919%;0.981%;1.054%;1.164%;1.300%;1.416%;1.555%;1.604%;1.671%;1.709%;1.782%;1.895%;1.946%;2.046%
5;5405;54;Pacifico;R?o Capoma y otros directos al San Juan;San Ju?n;212;5;0.197316807;2.818673889;3142391;600;593;74;729;133;330;845;2666;2056;1311;1864;1946;209;215;46;116;683;75;152;242190.481;45.77;45.23;5.64;55.61;10.14;25.17;64.45;203.36;156.83;100.00;142.18;148.44;15.94;16.40;3.51;8.85;52.10;5.72;11.59;0.019%;0.019%;0.002%;0.023%;0.004%;0.010%;0.027%;0.084%;0.065%;0.041%;0.059%;0.061%;0.007%;0.007%;0.001%;0.004%;0.022%;0.002%;0.005%;0.019%;0.038%;0.040%;0.063%;0.067%;0.077%;0.104%;0.188%;0.253%;0.294%;0.353%;0.414%;0.421%;0.427%;0.429%;0.433%;0.454%;0.456%;0.461%
5;5406;54;Pacifico;R?o Munguid?;San Ju?n;213;5;0.067691551;1.526094921;1080420;131;51;14;42;43;219;10;367;285;291;114;471;66;412;0;52;54;28;17;83114.954;9.99;3.89;1.07;3.20;3.28;16.70;0.76;27.99;21.74;22.20;8.70;35.93;5.03;31.43;0.00;3.97;4.12;2.14;1.30;0.012%;0.005%;0.001%;0.004%;0.004%;0.020%;0.001%;0.034%;0.026%;0.027%;0.010%;0.043%;0.006%;0.038%;0.000%;0.005%;0.005%;0.003%;0.002%;0.012%;0.017%;0.018%;0.022%;0.026%;0.046%;0.047%;0.080%;0.107%;0.133%;0.144%;0.187%;0.193%;0.231%;0.231%;0.236%;0.241%;0.243%;0.245%
5;5407;54;Pacifico;R?os Calima y  Bajo San Juan;San Ju?n;214;5;0.287608682;4.99740838;4541200;2080;2884;840;2219;3052;4755;3204;5579;6480;7850;5265;4503;1484;1945;601;2611;3226;1141;858;353124.909;158.66;219.98;64.07;169.26;232.80;362.70;244.39;425.55;494.28;598.78;401.60;343.48;113.20;148.36;45.84;199.16;246.07;87.03;65.45;0.045%;0.062%;0.018%;0.048%;0.066%;0.103%;0.069%;0.121%;0.140%;0.170%;0.114%;0.097%;0.032%;0.042%;0.013%;0.056%;0.070%;0.025%;0.019%;0.045%;0.107%;0.125%;0.173%;0.239%;0.342%;0.411%;0.532%;0.672%;0.841%;0.955%;1.052%;1.084%;1.126%;1.139%;1.196%;1.265%;1.290%;1.309%
5;5311;53;Pacifico;Dagua - Buenaventura - Bahia M?laga;Tapaje - Dagua - Directos;215;5;0.159626767;3.449711743;2441229;6825;3904;3167;6934;5884;8571;1616;4336;6624;7743;10101;8575;9234;5414;5554;5384;6364;4100;2455;196067.239;520.59;297.79;241.57;528.91;448.82;653.78;123.26;330.74;505.26;590.62;770.48;654.08;704.35;412.97;423.65;410.68;485.43;312.74;187.26;0.266%;0.152%;0.123%;0.270%;0.229%;0.333%;0.063%;0.169%;0.258%;0.301%;0.393%;0.334%;0.359%;0.211%;0.216%;0.209%;0.248%;0.160%;0.096%;0.266%;0.417%;0.541%;0.810%;1.039%;1.373%;1.436%;1.604%;1.862%;2.163%;2.556%;2.890%;3.249%;3.460%;3.676%;3.885%;4.133%;4.292%;4.388%
5;5308;53;Pacifico;R?o Naya - Yurumangu?;Tapaje - Dagua - Directos;216;5;0.216224998;2.87278797;3425828;2045;593;618;975;2137;1501;1232;2852;6061;4451;2326;2013;663;1012;526;1326;2394;429;617;265758.045;155.99;45.23;47.14;74.37;163.01;114.49;93.97;217.54;462.32;339.51;177.42;153.55;50.57;77.19;40.12;101.14;182.61;32.72;47.06;0.059%;0.017%;0.018%;0.028%;0.061%;0.043%;0.035%;0.082%;0.174%;0.128%;0.067%;0.058%;0.019%;0.029%;0.015%;0.038%;0.069%;0.012%;0.018%;0.059%;0.076%;0.093%;0.121%;0.183%;0.226%;0.261%;0.343%;0.517%;0.645%;0.712%;0.769%;0.788%;0.817%;0.832%;0.871%;0.939%;0.952%;0.969%
4;4102;41;Amazonas;Medio Rio Guan?a;Guan?a;217;1;0.224572444;3.412995029;3581694;1312;295;228;607;291;143;691;573;270;488;360;565;743;867;409;1125;784;840;878;276202.01;100.08;22.50;17.39;46.30;22.20;10.91;52.71;43.71;20.59;37.22;27.46;43.10;56.67;66.13;31.20;85.81;59.80;64.07;66.97;0.036%;0.008%;0.006%;0.017%;0.008%;0.004%;0.019%;0.016%;0.007%;0.013%;0.010%;0.016%;0.021%;0.024%;0.011%;0.031%;0.022%;0.023%;0.024%;0.036%;0.044%;0.051%;0.067%;0.075%;0.079%;0.099%;0.114%;0.122%;0.135%;0.145%;0.161%;0.181%;0.205%;0.217%;0.248%;0.269%;0.292%;0.317%
4;4105;41;Amazonas;Bajo Rio Guan?a;Guan?a;218;1;0.64006891;7.5408924;10214339;1778;697;1303;1144;764;292;1621;979;949;1260;1388;1082;1973;1511;1115;2248;2016;2358;2167;787123.625;135.62;53.17;99.39;87.26;58.28;22.27;123.65;74.68;72.39;96.11;105.87;82.53;150.50;115.26;85.05;171.47;153.78;179.86;165.29;0.017%;0.007%;0.013%;0.011%;0.007%;0.003%;0.016%;0.009%;0.009%;0.012%;0.013%;0.010%;0.019%;0.015%;0.011%;0.022%;0.020%;0.023%;0.021%;0.017%;0.024%;0.037%;0.048%;0.055%;0.058%;0.074%;0.083%;0.092%;0.105%;0.118%;0.128%;0.148%;0.162%;0.173%;0.195%;0.214%;0.237%;0.258%
4;4101;41;Amazonas;Alto Rio Guan?a;Guan?a;219;1;0.299567949;3.802241544;4784178;439;296;114;536;266;230;783;218;327;603;258;615;550;547;440;879;565;772;435;368476.953;33.49;22.58;8.70;40.88;20.29;17.54;59.73;16.63;24.94;46.00;19.68;46.91;41.95;41.72;33.56;67.05;43.10;58.89;33.18;0.009%;0.006%;0.002%;0.011%;0.006%;0.005%;0.016%;0.005%;0.007%;0.012%;0.005%;0.013%;0.011%;0.011%;0.009%;0.018%;0.012%;0.016%;0.009%;0.009%;0.015%;0.018%;0.029%;0.034%;0.039%;0.055%;0.060%;0.066%;0.079%;0.084%;0.097%;0.108%;0.120%;0.129%;0.147%;0.159%;0.175%;0.184%
4;4108;41;Amazonas;R?o Cuiary;Guan?a;220;1;0.355380117;5.349592683;5668139;669;783;28;725;315;320;1926;298;637;1888;360;1177;1426;1010;968;1792;785;1576;1132;437201.812;51.03;59.73;2.14;55.30;24.03;24.41;146.91;22.73;48.59;144.01;27.46;89.78;108.77;77.04;73.84;136.69;59.88;120.21;86.35;0.012%;0.014%;0.000%;0.013%;0.005%;0.006%;0.034%;0.005%;0.011%;0.033%;0.006%;0.021%;0.025%;0.018%;0.017%;0.031%;0.014%;0.027%;0.020%;0.012%;0.025%;0.026%;0.038%;0.044%;0.050%;0.083%;0.088%;0.099%;0.132%;0.139%;0.159%;0.184%;0.202%;0.219%;0.250%;0.264%;0.291%;0.311%
4;4109;41;Amazonas;R?o Isana;Guan?a;221;1;0.279533041;5.21828758;4455530;818;809;392;1170;380;216;1061;849;599;555;341;803;1052;926;373;1439;1538;1078;2317;343916.406;62.40;61.71;29.90;89.24;28.99;16.48;80.93;64.76;45.69;42.33;26.01;61.25;80.24;70.63;28.45;109.76;117.32;82.23;176.74;0.018%;0.018%;0.009%;0.026%;0.008%;0.005%;0.024%;0.019%;0.013%;0.012%;0.008%;0.018%;0.023%;0.021%;0.008%;0.032%;0.034%;0.024%;0.051%;0.018%;0.036%;0.045%;0.071%;0.079%;0.084%;0.107%;0.126%;0.140%;0.152%;0.159%;0.177%;0.201%;0.221%;0.229%;0.261%;0.295%;0.319%;0.371%
4;4208;42;Amazonas;R?o Querary;Vaupes;222;1;0.347317492;5.253298102;5510022;1939;1719;1808;3312;1681;861;2276;2976;1424;3208;1221;2270;4635;3476;1453;3748;3879;2563;2560;427368.61;147.90;131.12;137.91;252.63;128.22;65.68;173.61;227.00;108.62;244.70;93.14;173.15;353.55;265.14;110.83;285.89;295.88;195.50;195.27;0.035%;0.031%;0.032%;0.059%;0.030%;0.015%;0.041%;0.053%;0.025%;0.057%;0.022%;0.041%;0.083%;0.062%;0.026%;0.067%;0.069%;0.046%;0.046%;0.035%;0.065%;0.098%;0.157%;0.187%;0.202%;0.243%;0.296%;0.321%;0.378%;0.400%;0.441%;0.523%;0.586%;0.611%;0.678%;0.748%;0.793%;0.839%
2;2622;26;Magdalena Cauca;R?o Desbaratado;Cauca;223;3;0.015555449;1.018575354;244545;500;190;217;364;211;146;138;290;217;154;260;531;438;606;32;35;0;18;31;19117.008;38.14;14.49;16.55;27.77;16.09;11.14;10.53;22.12;16.55;11.75;19.83;40.50;33.41;46.22;2.44;2.67;0.00;1.37;2.36;0.200%;0.076%;0.087%;0.145%;0.084%;0.058%;0.055%;0.116%;0.087%;0.061%;0.104%;0.212%;0.175%;0.242%;0.013%;0.014%;0.000%;0.007%;0.012%;0.200%;0.275%;0.362%;0.507%;0.591%;0.650%;0.705%;0.820%;0.907%;0.968%;1.072%;1.284%;1.459%;1.701%;1.713%;1.727%;1.727%;1.734%;1.747%
4;4207;42;Amazonas;Bajo Vaup?s;Vaupes;224;1;1.088643459;9.664614956;17133080;12222;12861;10238;21284;7704;5719;12295;20290;10930;16283;7636;11604;17807;22606;10313;22713;24777;19206;18798;1339779.078;932.27;981.01;780.93;1623.49;587.64;436.23;937.83;1547.67;833.71;1242.03;582.46;885.13;1358.28;1724.33;786.65;1732.49;1889.93;1464.99;1433.87;0.070%;0.073%;0.058%;0.121%;0.044%;0.033%;0.070%;0.116%;0.062%;0.093%;0.043%;0.066%;0.101%;0.129%;0.059%;0.129%;0.141%;0.109%;0.107%;0.070%;0.143%;0.201%;0.322%;0.366%;0.399%;0.469%;0.584%;0.646%;0.739%;0.783%;0.849%;0.950%;1.079%;1.137%;1.267%;1.408%;1.517%;1.624%
4;4209;42;Amazonas;R?o Papur?;Vaupes;225;1;0.437207045;6.013443911;6903432;4231;3349;2046;3963;2305;3026;5437;4436;3529;6901;1707;3770;6942;8360;3558;7520;6797;5991;8051;538119.096;322.73;255.45;156.06;302.29;175.82;230.82;414.72;338.37;269.18;526.39;130.21;287.57;529.52;637.68;271.40;573.61;518.46;456.98;614.11;0.060%;0.047%;0.029%;0.056%;0.033%;0.043%;0.077%;0.063%;0.050%;0.098%;0.024%;0.053%;0.098%;0.119%;0.050%;0.107%;0.096%;0.085%;0.114%;0.060%;0.107%;0.136%;0.193%;0.225%;0.268%;0.345%;0.408%;0.458%;0.556%;0.580%;0.634%;0.732%;0.851%;0.901%;1.008%;1.104%;1.189%;1.303%
4;4211;42;Amazonas;R?o Tiqui?;Vaupes;226;1;0.082856285;1.683714993;1308478;418;1128;513;931;441;622;559;595;388;1669;317;748;1305;1635;637;1482;1206;1493;1132;101987.043;31.88;86.04;39.13;71.01;33.64;47.44;42.64;45.39;29.60;127.31;24.18;57.06;99.54;124.71;48.59;113.04;91.99;113.88;86.35;0.031%;0.084%;0.038%;0.070%;0.033%;0.047%;0.042%;0.045%;0.029%;0.125%;0.024%;0.056%;0.098%;0.122%;0.048%;0.111%;0.090%;0.112%;0.085%;0.031%;0.116%;0.154%;0.224%;0.257%;0.303%;0.345%;0.389%;0.418%;0.543%;0.567%;0.623%;0.721%;0.843%;0.890%;1.001%;1.092%;1.203%;1.288%
4;4201;42;Amazonas;R?o Itilla;Vaupes;227;1;0.208837722;3.528005069;2991064;10533;7306;6559;10180;5215;12271;11749;16959;17596;19492;25920;19860;5429;6264;6712;10589;56614;68855;32296;256939.241;803.43;557.28;500.31;776.51;397.79;936.00;896.19;1293.59;1342.18;1486.80;1977.12;1514.87;414.11;477.80;511.98;807.70;4318.38;5252.10;2463.46;0.313%;0.217%;0.195%;0.302%;0.155%;0.364%;0.349%;0.503%;0.522%;0.579%;0.769%;0.590%;0.161%;0.186%;0.199%;0.314%;1.681%;2.044%;0.959%;0.313%;0.530%;0.724%;1.027%;1.181%;1.546%;1.894%;2.398%;2.920%;3.499%;4.268%;4.858%;5.019%;5.205%;5.404%;5.719%;7.399%;9.444%;10.402%
4;4202;42;Amazonas;R?o Unilla;Vaupes;228;1;0.187555183;3.186595565;2248905;32663;24361;17136;47731;19650;45067;26180;53589;35049;43425;43624;31476;15879;18547;19067;28557;84484;101068;64416;230733.903;2491.46;1858.20;1307.09;3640.81;1498.86;3437.60;1996.95;4087.64;2673.46;3312.36;3327.54;2400.92;1211.21;1414.72;1454.39;2178.26;6444.24;7709.23;4913.50;1.080%;0.805%;0.566%;1.578%;0.650%;1.490%;0.865%;1.772%;1.159%;1.436%;1.442%;1.041%;0.525%;0.613%;0.630%;0.944%;2.793%;3.341%;2.130%;1.080%;1.885%;2.452%;4.030%;4.679%;6.169%;7.034%;8.806%;9.965%;11.400%;12.842%;13.883%;14.408%;15.021%;15.651%;16.596%;19.388%;22.730%;24.859%
4;4203;42;Amazonas;Alto Vaup?s;Vaupes;229;1;0.70088011;6.095597612;10827471;26465;37971;10924;48858;11304;17895;8689;31248;13215;16998;15977;15975;9087;11137;10411;18552;29667;26228;25914;862481.998;2018.69;2896.34;833.26;3726.77;862.24;1364.99;662.78;2383.52;1008.01;1296.57;1218.69;1218.54;693.14;849.50;794.13;1415.10;2262.93;2000.61;1976.66;0.234%;0.336%;0.097%;0.432%;0.100%;0.158%;0.077%;0.276%;0.117%;0.150%;0.141%;0.141%;0.080%;0.098%;0.092%;0.164%;0.262%;0.232%;0.229%;0.234%;0.570%;0.666%;1.099%;1.199%;1.357%;1.434%;1.710%;1.827%;1.977%;2.119%;2.260%;2.340%;2.439%;2.531%;2.695%;2.957%;3.189%;3.418%
4;4303;43;Amazonas;Alto R?o Apaporis;Apaporis;230;1;1.002064678;8.57096884;15961728;4320;9103;3159;7615;1966;8512;1920;3368;2560;3257;2901;2565;2285;3886;2298;3200;3417;2226;2757;1233349.208;329.52;694.36;240.96;580.85;149.96;649.28;146.45;256.90;195.27;248.44;221.28;195.65;174.29;296.41;175.29;244.09;260.64;169.79;210.30;0.027%;0.056%;0.020%;0.047%;0.012%;0.053%;0.012%;0.021%;0.016%;0.020%;0.018%;0.016%;0.014%;0.024%;0.014%;0.020%;0.021%;0.014%;0.017%;0.027%;0.083%;0.103%;0.150%;0.162%;0.214%;0.226%;0.247%;0.263%;0.283%;0.301%;0.317%;0.331%;0.355%;0.369%;0.389%;0.410%;0.424%;0.441%
4;4306;43;Amazonas;R?o Cananari;Apaporis;231;1;0.312036377;3.782631813;4977454;334;705;710;774;1013;309;681;753;268;859;266;735;1028;1039;355;1129;2449;871;839;384073.224;25.48;53.78;54.16;59.04;77.27;23.57;51.95;57.44;20.44;65.52;20.29;56.06;78.41;79.25;27.08;86.12;186.80;66.44;64.00;0.007%;0.014%;0.014%;0.015%;0.020%;0.006%;0.014%;0.015%;0.005%;0.017%;0.005%;0.015%;0.020%;0.021%;0.007%;0.022%;0.049%;0.017%;0.017%;0.007%;0.021%;0.035%;0.050%;0.070%;0.076%;0.090%;0.105%;0.110%;0.127%;0.133%;0.147%;0.168%;0.188%;0.195%;0.218%;0.266%;0.284%;0.300%
4;4305;43;Amazonas;Bajo R?o Apaporis;Apaporis;232;1;1.034467768;8.931598653;16513807;946;1339;1147;1932;1311;741;1769;2156;1410;3681;698;2531;2302;2912;1544;3161;3114;2381;2588;1273250.761;72.16;102.14;87.49;147.37;100.00;56.52;134.94;164.45;107.55;280.78;53.24;193.06;175.59;222.12;117.77;241.11;237.53;181.62;197.41;0.006%;0.008%;0.007%;0.012%;0.008%;0.004%;0.011%;0.013%;0.008%;0.022%;0.004%;0.015%;0.014%;0.017%;0.009%;0.019%;0.019%;0.014%;0.016%;0.006%;0.014%;0.021%;0.032%;0.040%;0.044%;0.055%;0.068%;0.076%;0.098%;0.103%;0.118%;0.132%;0.149%;0.158%;0.177%;0.196%;0.210%;0.226%
4;4307;43;Amazonas;R?o Pira Paran?;Apaporis;233;1;0.474553209;5.470645944;7518952;2289;2611;2160;5186;2534;1546;2490;3967;888;6966;1031;4423;5687;6274;2641;7281;5902;5100;4823;584125.213;174.60;199.16;164.76;395.58;193.29;117.93;189.93;302.59;67.73;531.35;78.64;337.38;433.79;478.57;201.45;555.38;450.19;389.02;367.89;0.030%;0.034%;0.028%;0.068%;0.033%;0.020%;0.033%;0.052%;0.012%;0.091%;0.013%;0.058%;0.074%;0.082%;0.034%;0.095%;0.077%;0.067%;0.063%;0.030%;0.064%;0.092%;0.160%;0.193%;0.213%;0.246%;0.298%;0.309%;0.400%;0.414%;0.471%;0.546%;0.627%;0.662%;0.757%;0.834%;0.901%;0.964%
4;4302;43;Amazonas;R?o Ajaju;Apaporis;234;1;0.636249826;5.472132621;10174339;220;91;52;259;289;123;53;145;23;141;186;714;454;153;28;1076;249;1138;295;782992.481;16.78;6.94;3.97;19.76;22.04;9.38;4.04;11.06;1.75;10.76;14.19;54.46;34.63;11.67;2.14;82.07;18.99;86.80;22.50;0.002%;0.001%;0.001%;0.003%;0.003%;0.001%;0.001%;0.001%;0.000%;0.001%;0.002%;0.007%;0.004%;0.001%;0.000%;0.010%;0.002%;0.011%;0.003%;0.002%;0.003%;0.004%;0.006%;0.009%;0.010%;0.011%;0.012%;0.012%;0.014%;0.015%;0.022%;0.027%;0.028%;0.029%;0.039%;0.041%;0.053%;0.055%
