cuenca|area_hidrografica|zona_hidrografica|subzona_hidrografica|departamento|municipio|area_cuenca_ha|area_municipio_por_cuenca_ha|area_municipio_por_cuenca_porc
216|Pacifico|Tapaje - Dagua - Directos|Río Naya - Yurumanguí|CAUCA|SUÁREZ|265758.05|40.3|0.02
216|Pacifico|Tapaje - Dagua - Directos|Río Naya - Yurumanguí|CAUCA|MORALES|265758.05|86.93|0.03
216|Pacifico|Tapaje - Dagua - Directos|Río Naya - Yurumanguí|CAUCA|LÓPEZ DE MICAY|265758.05|139314.92|52.42
216|Pacifico|Tapaje - Dagua - Directos|Río Naya - Yurumanguí|VALLE DEL CAUCA|BUENAVENTURA|265758.05|126110.96|47.45
217|Amazonas|Guanía|Medio Rio Guanía|GUAINIA|PUERTO COLOMBIA (Cor. Departamental)|276202.01|213472.65|77.29
217|Amazonas|Guanía|Medio Rio Guanía|GUAINIA|PANÁ PANÁ (Campo Alegre) (Cor. Departamental)|276202.01|62729.36|22.71
218|Amazonas|Guanía|Bajo Rio Guanía|GUAINIA|PUERTO COLOMBIA (Cor. Departamental)|787123.62|652770.35|82.93
218|Amazonas|Guanía|Bajo Rio Guanía|GUAINIA|PANÁ PANÁ (Campo Alegre) (Cor. Departamental)|787123.62|134353.26|17.07
219|Amazonas|Guanía|Alto Rio Guanía|GUAINIA|INIRIDA|368476.95|4333.7|1.18
219|Amazonas|Guanía|Alto Rio Guanía|GUAINIA|PUERTO COLOMBIA (Cor. Departamental)|368476.95|8615.73|2.34
219|Amazonas|Guanía|Alto Rio Guanía|GUAINIA|MORICHAL (Morichal Nuevo) (Cor. Departamental)|368476.95|172242.45|46.74
219|Amazonas|Guanía|Alto Rio Guanía|GUAINIA|PANÁ PANÁ (Campo Alegre) (Cor. Departamental)|368476.95|183285.08|49.74
220|Amazonas|Guanía|Río Cuiary|GUAINIA|PUERTO COLOMBIA (Cor. Departamental)|437201.81|456.71|0.1
220|Amazonas|Guanía|Río Cuiary|GUAINIA|PANÁ PANÁ (Campo Alegre) (Cor. Departamental)|437201.81|436745.09|99.9
221|Amazonas|Guanía|Río Isana|VAUPES|PAPUNAUA (Cor. Departamental)|343916.41|95381.38|27.73
221|Amazonas|Guanía|Río Isana|VAUPES|MITÚ|343916.41|55158.43|16.04
221|Amazonas|Guanía|Río Isana|GUAINIA|MORICHAL (Morichal Nuevo) (Cor. Departamental)|343916.41|1897.58|0.55
221|Amazonas|Guanía|Río Isana|GUAINIA|PANÁ PANÁ (Campo Alegre) (Cor. Departamental)|343916.41|191478.95|55.68
222|Amazonas|Vaupes|Río Querary|VAUPES|CARURÚ|427368.61|876.59|0.21
222|Amazonas|Vaupes|Río Querary|VAUPES|PAPUNAUA (Cor. Departamental)|427368.61|127209.88|29.77
222|Amazonas|Vaupes|Río Querary|VAUPES|MITÚ|427368.61|299282.14|70.03
223|Magdalena Cauca|Cauca|Río Desbaratado|CAUCA|MIRANDA|19117.01|5289.88|27.67
223|Magdalena Cauca|Cauca|Río Desbaratado|CAUCA|PUERTO TEJADA|19117.01|562.84|2.94
223|Magdalena Cauca|Cauca|Río Desbaratado|VALLE DEL CAUCA|CANDELARIA|19117.01|5027.64|26.3
223|Magdalena Cauca|Cauca|Río Desbaratado|VALLE DEL CAUCA|FLORIDA|19117.01|8192.23|42.85
223|Magdalena Cauca|Cauca|Río Desbaratado|TOLIMA|RIOBLANCO|19117.01|29.22|0.15
223|Magdalena Cauca|Cauca|Río Desbaratado|TOLIMA|PLANADAS|19117.01|12.94|0.07
223|Magdalena Cauca|Cauca|Río Desbaratado|VALLE DEL CAUCA|CALI|19117.01|2.26|0.01
224|Amazonas|Vaupes|Bajo Vaupés|VAUPES|CARURÚ|1339779.08|255305.04|19.06
224|Amazonas|Vaupes|Bajo Vaupés|VAUPES|PAPUNAUA (Cor. Departamental)|1339779.08|93880.76|7.01
224|Amazonas|Vaupes|Bajo Vaupés|VAUPES|MITÚ|1339779.08|778918.03|58.14
224|Amazonas|Vaupes|Bajo Vaupés|VAUPES|YAVARATÉ (Cor. Departamental)|1339779.08|211675.24|15.8
225|Amazonas|Vaupes|Río Papurí|VAUPES|MITÚ|538119.1|286411.65|53.23
225|Amazonas|Vaupes|Río Papurí|VAUPES|YAVARATÉ (Cor. Departamental)|538119.1|251707.44|46.78
226|Amazonas|Vaupes|Río Tiquié|VAUPES|PACOA (Cor. Departamental)|101987.04|21224.45|20.81
226|Amazonas|Vaupes|Río Tiquié|VAUPES|MITÚ|101987.04|80762.48|79.19
227|Amazonas|Vaupes|Río Itilla|GUAVIARE|MIRAFLORES|256939.24|11548.7|4.5
227|Amazonas|Vaupes|Río Itilla|GUAVIARE|CALAMAR|256939.24|244499.63|95.16
227|Amazonas|Vaupes|Río Itilla|GUAVIARE|SAN JOSÉ DEL GUAVIARE|256939.24|890.91|0.35
228|Amazonas|Vaupes|Río Unilla|GUAVIARE|MIRAFLORES|230733.9|36217.97|15.7
228|Amazonas|Vaupes|Río Unilla|GUAVIARE|EL RETORNO|230733.9|39211.45|16.99
228|Amazonas|Vaupes|Río Unilla|GUAVIARE|CALAMAR|230733.9|135744.2|58.83
228|Amazonas|Vaupes|Río Unilla|GUAVIARE|SAN JOSÉ DEL GUAVIARE|230733.9|19560.28|8.48
229|Amazonas|Vaupes|Alto Vaupés|GUAVIARE|MIRAFLORES|862482|653336.4|75.75
229|Amazonas|Vaupes|Alto Vaupés|GUAVIARE|CALAMAR|862482|1195.27|0.14
229|Amazonas|Vaupes|Alto Vaupés|VAUPES|PACOA (Cor. Departamental)|862482|37839.85|4.39
229|Amazonas|Vaupes|Alto Vaupés|VAUPES|CARURÚ|862482|170110.48|19.72
230|Amazonas|Apaporis|Alto Río Apaporis|AMAZONAS|MIRITÍ-PARANÁ (Campoamor) (Cor. Departamental)|1233349.21|2369.95|0.19
230|Amazonas|Apaporis|Alto Río Apaporis|AMAZONAS|LA VICTORIA (Pacoa) (Cor. Departamental)|1233349.21|36548.38|2.96
230|Amazonas|Apaporis|Alto Río Apaporis|GUAVIARE|MIRAFLORES|1233349.21|391873.54|31.77
230|Amazonas|Apaporis|Alto Río Apaporis|GUAVIARE|CALAMAR|1233349.21|5859.38|0.48
230|Amazonas|Apaporis|Alto Río Apaporis|VAUPES|PACOA (Cor. Departamental)|1233349.21|535021.61|43.38
230|Amazonas|Apaporis|Alto Río Apaporis|VAUPES|CARURÚ|1233349.21|15639.73|1.27
230|Amazonas|Apaporis|Alto Río Apaporis|CAQUETÁ|SOLANO|1233349.21|246036.61|19.95
231|Amazonas|Apaporis|Río Cananari|VAUPES|PACOA (Cor. Departamental)|384073.22|231404.82|60.25
231|Amazonas|Apaporis|Río Cananari|VAUPES|CARURÚ|384073.22|82396.71|21.45
231|Amazonas|Apaporis|Río Cananari|VAUPES|MITÚ|384073.22|70271.7|18.3
232|Amazonas|Apaporis|Bajo Río Apaporis|AMAZONAS|MIRITÍ-PARANÁ (Campoamor) (Cor. Departamental)|1273250.76|317802.23|24.96
232|Amazonas|Apaporis|Bajo Río Apaporis|AMAZONAS|LA VICTORIA (Pacoa) (Cor. Departamental)|1273250.76|113664.33|8.93
232|Amazonas|Apaporis|Bajo Río Apaporis|AMAZONAS|LA PEDRERA (Cor. Departamental)|1273250.76|221431.55|17.39
232|Amazonas|Apaporis|Bajo Río Apaporis|VAUPES|TARAIRA|1273250.76|436513.81|34.28
232|Amazonas|Apaporis|Bajo Río Apaporis|VAUPES|PACOA (Cor. Departamental)|1273250.76|183838.83|14.44
233|Amazonas|Apaporis|Río Pira Paraná|AMAZONAS|LA PEDRERA (Cor. Departamental)|584125.21|30.75|0.01
233|Amazonas|Apaporis|Río Pira Paraná|VAUPES|TARAIRA|584125.21|60874.11|10.42
233|Amazonas|Apaporis|Río Pira Paraná|VAUPES|PACOA (Cor. Departamental)|584125.21|467110.8|79.97
233|Amazonas|Apaporis|Río Pira Paraná|VAUPES|MITÚ|584125.21|56109.56|9.61
234|Amazonas|Apaporis|Río Ajaju|GUAVIARE|MIRAFLORES|782992.48|1.24|0
234|Amazonas|Apaporis|Río Ajaju|GUAVIARE|CALAMAR|782992.48|392158.33|50.09
234|Amazonas|Apaporis|Río Ajaju|META|LA MACARENA|782992.48|100.96|0.01
234|Amazonas|Apaporis|Río Ajaju|CAQUETÁ|SAN VICENTE DEL CAGUÁN|782992.48|205581.99|26.26
234|Amazonas|Apaporis|Río Ajaju|CAQUETÁ|SOLANO|782992.48|185149.96|23.65
235|Amazonas|Apaporis|Río Tunia ó Macayá|GUAVIARE|MIRAFLORES|926625.63|5.07|0
235|Amazonas|Apaporis|Río Tunia ó Macayá|GUAVIARE|CALAMAR|926625.63|567387.93|61.23
235|Amazonas|Apaporis|Río Tunia ó Macayá|GUAVIARE|SAN JOSÉ DEL GUAVIARE|926625.63|1332.43|0.14
235|Amazonas|Apaporis|Río Tunia ó Macayá|META|LA MACARENA|926625.63|344955.33|37.23
235|Amazonas|Apaporis|Río Tunia ó Macayá|CAQUETÁ|SAN VICENTE DEL CAGUÁN|926625.63|12943.94|1.4
235|Amazonas|Apaporis|Río Tunia ó Macayá|CAQUETÁ|SOLANO|926625.63|0.93|0
236|Amazonas|Caguán|Río Guayas|HUILA|GARZÓN|549279.08|323.98|0.06
236|Amazonas|Caguán|Río Guayas|CAQUETÁ|FLORENCIA|549279.08|97.31|0.02
236|Amazonas|Caguán|Río Guayas|CAQUETÁ|MONTAÑITA|549279.08|49.51|0.01
236|Amazonas|Caguán|Río Guayas|CAQUETÁ|EL PAUJIL|549279.08|53951.81|9.82
236|Amazonas|Caguán|Río Guayas|CAQUETÁ|EL DONCELLO|549279.08|107123.04|19.5
236|Amazonas|Caguán|Río Guayas|CAQUETÁ|PUERTO RICO|549279.08|366108.37|66.65
236|Amazonas|Caguán|Río Guayas|CAQUETÁ|SAN VICENTE DEL CAGUÁN|549279.08|4067.63|0.74
236|Amazonas|Caguán|Río Guayas|CAQUETÁ|CARTAGENA DEL CHAIRÁ|549279.08|16067.03|2.93
236|Amazonas|Caguán|Río Guayas|HUILA|ALGECIRAS|549279.08|1448|0.26
236|Amazonas|Caguán|Río Guayas|HUILA|GIGANTE|549279.08|42.41|0.01
237|Amazonas|Caguán|Río Caguan Alto|META|LA MACARENA|584055.93|3308.93|0.57
237|Amazonas|Caguán|Río Caguan Alto|CAQUETÁ|PUERTO RICO|584055.93|47554.73|8.14
237|Amazonas|Caguán|Río Caguan Alto|CAQUETÁ|SAN VICENTE DEL CAGUÁN|584055.93|524493.74|89.8
237|Amazonas|Caguán|Río Caguan Alto|CAQUETÁ|CARTAGENA DEL CHAIRÁ|584055.93|6928.4|1.19
237|Amazonas|Caguán|Río Caguan Alto|META|URIBE|584055.93|825.11|0.14
237|Amazonas|Caguán|Río Caguan Alto|HUILA|NEIVA|584055.93|327.22|0.06
237|Amazonas|Caguán|Río Caguan Alto|HUILA|BARAYA|584055.93|83.6|0.01
237|Amazonas|Caguán|Río Caguan Alto|HUILA|TELLO|584055.93|51.96|0.01
237|Amazonas|Caguán|Río Caguan Alto|HUILA|RIVERA|584055.93|450.35|0.08
237|Amazonas|Caguán|Río Caguan Alto|HUILA|ALGECIRAS|584055.93|31.9|0.01
238|Pacifico|Tapaje - Dagua - Directos|Río San Juan del Micay|CAUCA|ARGELIA|443837.13|76922.53|17.33
238|Pacifico|Tapaje - Dagua - Directos|Río San Juan del Micay|CAUCA|BALBOA|443837.13|31.3|0.01
238|Pacifico|Tapaje - Dagua - Directos|Río San Juan del Micay|CAUCA|PATÍA  (El Bordo)|443837.13|41.85|0.01
238|Pacifico|Tapaje - Dagua - Directos|Río San Juan del Micay|NARIÑO|EL CHARCO|443837.13|108|0.02
238|Pacifico|Tapaje - Dagua - Directos|Río San Juan del Micay|CAUCA|MORALES|443837.13|261.39|0.06
238|Pacifico|Tapaje - Dagua - Directos|Río San Juan del Micay|CAUCA|CAJIBÍO|443837.13|36.43|0.01
238|Pacifico|Tapaje - Dagua - Directos|Río San Juan del Micay|CAUCA|EL TAMBO|443837.13|160120.05|36.08
238|Pacifico|Tapaje - Dagua - Directos|Río San Juan del Micay|CAUCA|GUAPI|443837.13|49.94|0.01
238|Pacifico|Tapaje - Dagua - Directos|Río San Juan del Micay|CAUCA|TIMBIQUÍ|443837.13|9883.74|2.23
238|Pacifico|Tapaje - Dagua - Directos|Río San Juan del Micay|CAUCA|LÓPEZ DE MICAY|443837.13|196381.9|44.25
239|Pacifico|Tapaje - Dagua - Directos|Río Saija|CAUCA|ARGELIA|108442.29|46.66|0.04
239|Pacifico|Tapaje - Dagua - Directos|Río Saija|CAUCA|EL TAMBO|108442.29|173.7|0.16
239|Pacifico|Tapaje - Dagua - Directos|Río Saija|CAUCA|TIMBIQUÍ|108442.29|107744.11|99.36
239|Pacifico|Tapaje - Dagua - Directos|Río Saija|CAUCA|LÓPEZ DE MICAY|108442.29|477.82|0.44
240|Pacifico|Tapaje - Dagua - Directos|Río Timbiquí|CAUCA|ARGELIA|80511.97|86.84|0.11
240|Pacifico|Tapaje - Dagua - Directos|Río Timbiquí|CAUCA|GUAPI|80511.97|2410.19|2.99
240|Pacifico|Tapaje - Dagua - Directos|Río Timbiquí|CAUCA|TIMBIQUÍ|80511.97|78014.93|96.9
241|Amazonas|Yarí|Río Luisa|CAQUETÁ|CARTAGENA DEL CHAIRÁ|304583.99|230337.08|75.62
241|Amazonas|Yarí|Río Luisa|CAQUETÁ|SOLANO|304583.99|74246.91|24.38
242|Pacifico|Tapaje - Dagua - Directos|Río Guapi|CAUCA|ARGELIA|261285.51|69.05|0.03
242|Pacifico|Tapaje - Dagua - Directos|Río Guapi|NARIÑO|SANTA BÁRBARA (Iscuandé)|261285.51|542.13|0.21
242|Pacifico|Tapaje - Dagua - Directos|Río Guapi|NARIÑO|EL CHARCO|261285.51|124.12|0.05
242|Pacifico|Tapaje - Dagua - Directos|Río Guapi|CAUCA|GUAPI|261285.51|251370.8|96.21
242|Pacifico|Tapaje - Dagua - Directos|Río Guapi|CAUCA|TIMBIQUÍ|261285.51|9179.41|3.51
243|Pacifico|Patía|Río Patia Alto|CAUCA|ARGELIA|320905.72|153.35|0.05
243|Pacifico|Patía|Río Patia Alto|CAUCA|BALBOA|320905.72|41134.23|12.82
243|Pacifico|Patía|Río Patia Alto|CAUCA|PATÍA  (El Bordo)|320905.72|67938.87|21.17
243|Pacifico|Patía|Río Patia Alto|CAUCA|MERCADERES|320905.72|38876.31|12.12
243|Pacifico|Patía|Río Patia Alto|CAUCA|LA SIERRA|320905.72|1065.01|0.33
243|Pacifico|Patía|Río Patia Alto|CAUCA|ROSAS|320905.72|10377.61|3.23
243|Pacifico|Patía|Río Patia Alto|CAUCA|SOTARÁ (Paispamba)|320905.72|25336.21|7.9
243|Pacifico|Patía|Río Patia Alto|CAUCA|PURACÉ (Coconuco)|320905.72|8.33|0
243|Pacifico|Patía|Río Patia Alto|NARIÑO|EL PEÑOL|320905.72|691.25|0.22
243|Pacifico|Patía|Río Patia Alto|NARIÑO|POLICARPA|320905.72|7507.81|2.34
243|Pacifico|Patía|Río Patia Alto|NARIÑO|EL ROSARIO|320905.72|15444.61|4.81
243|Pacifico|Patía|Río Patia Alto|NARIÑO|LEIVA|320905.72|20725.64|6.46
243|Pacifico|Patía|Río Patia Alto|NARIÑO|TAMINANGO|320905.72|10724.21|3.34
243|Pacifico|Patía|Río Patia Alto|HUILA|SAN AGUSTÍN|320905.72|1.48|0
243|Pacifico|Patía|Río Patia Alto|NARIÑO|EL CHARCO|320905.72|73.52|0.02
243|Pacifico|Patía|Río Patia Alto|CAUCA|EL TAMBO|320905.72|68478.76|21.34
243|Pacifico|Patía|Río Patia Alto|CAUCA|TIMBÍO|320905.72|12368.53|3.85
244|Pacifico|Patía|Río Guachicono|CAUCA|PATÍA  (El Bordo)|261923.34|7253.53|2.77
244|Pacifico|Patía|Río Guachicono|CAUCA|MERCADERES|261923.34|23540.43|8.99
244|Pacifico|Patía|Río Guachicono|CAUCA|BOLÍVAR|261923.34|79103.5|30.2
244|Pacifico|Patía|Río Guachicono|CAUCA|FLORENCIA|261923.34|5022.88|1.92
244|Pacifico|Patía|Río Guachicono|CAUCA|SAN SEBASTIÁN|261923.34|19407.56|7.41
244|Pacifico|Patía|Río Guachicono|CAUCA|LA VEGA|261923.34|51388.9|19.62
244|Pacifico|Patía|Río Guachicono|CAUCA|SUCRE|261923.34|13603.8|5.19
244|Pacifico|Patía|Río Guachicono|CAUCA|LA SIERRA|261923.34|19739.44|7.54
244|Pacifico|Patía|Río Guachicono|CAUCA|ROSAS|261923.34|6614.75|2.53
244|Pacifico|Patía|Río Guachicono|CAUCA|SOTARÁ (Paispamba)|261923.34|10601.78|4.05
244|Pacifico|Patía|Río Guachicono|NARIÑO|LA UNIÓN|261923.34|0.72|0
244|Pacifico|Patía|Río Guachicono|NARIÑO|SAN PABLO|261923.34|74.72|0.03
244|Pacifico|Patía|Río Guachicono|NARIÑO|LA CRUZ|261923.34|10.78|0
244|Pacifico|Patía|Río Guachicono|HUILA|SAN AGUSTÍN|261923.34|100.4|0.04
244|Pacifico|Patía|Río Guachicono|CAUCA|ALMAGUER|261923.34|23691.65|9.05
244|Pacifico|Patía|Río Guachicono|CAUCA|SANTA ROSA|261923.34|201.09|0.08
244|Pacifico|Patía|Río Guachicono|CAUCA|EL TAMBO|261923.34|1567.4|0.6
245|Pacifico|Patía|Río Mayo|CAUCA|MERCADERES|87156.48|7167.11|8.22
245|Pacifico|Patía|Río Mayo|CAUCA|BOLÍVAR|87156.48|222.3|0.26
245|Pacifico|Patía|Río Mayo|CAUCA|FLORENCIA|87156.48|672.62|0.77
245|Pacifico|Patía|Río Mayo|NARIÑO|TAMINANGO|87156.48|4483.55|5.14
245|Pacifico|Patía|Río Mayo|NARIÑO|SAN LORENZO|87156.48|12350.5|14.17
245|Pacifico|Patía|Río Mayo|NARIÑO|LA UNIÓN|87156.48|14163.61|16.25
245|Pacifico|Patía|Río Mayo|NARIÑO|SAN PEDRO DE CARTAGO (Cartago)|87156.48|2908.94|3.34
245|Pacifico|Patía|Río Mayo|NARIÑO|COLÓN (Génova)|87156.48|6077.95|6.97
245|Pacifico|Patía|Río Mayo|NARIÑO|SAN PABLO|87156.48|11140.34|12.78
245|Pacifico|Patía|Río Mayo|NARIÑO|LA CRUZ|87156.48|23662.01|27.15
245|Pacifico|Patía|Río Mayo|NARIÑO|BELÉN|87156.48|4221.75|4.84
245|Pacifico|Patía|Río Mayo|NARIÑO|SAN BERNARDO|87156.48|14.06|0.02
245|Pacifico|Patía|Río Mayo|CAUCA|SANTA ROSA|87156.48|68.82|0.08
245|Pacifico|Patía|Río Mayo|NARIÑO|EL TABLÓN|87156.48|2.92|0
246|Pacifico|Patía|Río Juananbú|NARIÑO|TANGUA|207754.97|1103.56|0.53
246|Pacifico|Patía|Río Juananbú|NARIÑO|PASTO|207754.97|28507.65|13.72
246|Pacifico|Patía|Río Juananbú|NARIÑO|EL PEÑOL|207754.97|6701.03|3.23
246|Pacifico|Patía|Río Juananbú|NARIÑO|POLICARPA|207754.97|0.53|0
246|Pacifico|Patía|Río Juananbú|NARIÑO|TAMINANGO|207754.97|8171.65|3.93
246|Pacifico|Patía|Río Juananbú|NARIÑO|SAN LORENZO|207754.97|12405.12|5.97
246|Pacifico|Patía|Río Juananbú|NARIÑO|ARBOLEDA (Berruecos)|207754.97|5966.29|2.87
246|Pacifico|Patía|Río Juananbú|NARIÑO|LA UNIÓN|207754.97|12.12|0.01
246|Pacifico|Patía|Río Juananbú|NARIÑO|SAN PEDRO DE CARTAGO (Cartago)|207754.97|2542.78|1.22
246|Pacifico|Patía|Río Juananbú|NARIÑO|LA CRUZ|207754.97|156.09|0.08
246|Pacifico|Patía|Río Juananbú|NARIÑO|BELÉN|207754.97|29.88|0.01
246|Pacifico|Patía|Río Juananbú|NARIÑO|SAN BERNARDO|207754.97|6150.94|2.96
246|Pacifico|Patía|Río Juananbú|NARIÑO|ALBÁN (San José)|207754.97|4102|1.97
246|Pacifico|Patía|Río Juananbú|NARIÑO|BUESACO|207754.97|51372.16|24.73
246|Pacifico|Patía|Río Juananbú|NARIÑO|CHACHAGšÍ|207754.97|14616|7.04
246|Pacifico|Patía|Río Juananbú|NARIÑO|NARIÑO|207754.97|4823.86|2.32
246|Pacifico|Patía|Río Juananbú|NARIÑO|LA FLORIDA|207754.97|4874.31|2.35
246|Pacifico|Patía|Río Juananbú|NARIÑO|EL TAMBO|207754.97|14418.32|6.94
246|Pacifico|Patía|Río Juananbú|PUTUMAYO|SANTIAGO|207754.97|25.57|0.01
246|Pacifico|Patía|Río Juananbú|PUTUMAYO|COLÓN|207754.97|11072.7|5.33
246|Pacifico|Patía|Río Juananbú|CAUCA|SANTA ROSA|207754.97|63.23|0.03
246|Pacifico|Patía|Río Juananbú|NARIÑO|EL TABLÓN|207754.97|30620.52|14.74
246|Pacifico|Patía|Río Juananbú|PUTUMAYO|MOCOA|207754.97|18.66|0.01
247|Pacifico|Tapaje - Dagua - Directos|Río Iscuandé|CAUCA|ARGELIA|232672.91|110.67|0.05
247|Pacifico|Tapaje - Dagua - Directos|Río Iscuandé|CAUCA|BALBOA|232672.91|10.55|0.01
247|Pacifico|Tapaje - Dagua - Directos|Río Iscuandé|NARIÑO|EL ROSARIO|232672.91|155.67|0.07
247|Pacifico|Tapaje - Dagua - Directos|Río Iscuandé|NARIÑO|LEIVA|232672.91|60.9|0.03
247|Pacifico|Tapaje - Dagua - Directos|Río Iscuandé|NARIÑO|MAGÜÍ (Payán)|232672.91|5082.96|2.19
247|Pacifico|Tapaje - Dagua - Directos|Río Iscuandé|NARIÑO|SANTA BÁRBARA (Iscuandé)|232672.91|109815.99|47.2
247|Pacifico|Tapaje - Dagua - Directos|Río Iscuandé|NARIÑO|EL CHARCO|232672.91|115819.87|49.78
247|Pacifico|Tapaje - Dagua - Directos|Río Iscuandé|CAUCA|GUAPI|232672.91|1616.3|0.7
248|Pacifico|Tapaje - Dagua - Directos|Río Tapaje|NARIÑO|MAGÜÍ (Payán)|159406.1|47478.86|29.79
248|Pacifico|Tapaje - Dagua - Directos|Río Tapaje|NARIÑO|SANTA BÁRBARA (Iscuandé)|159406.1|9503.93|5.96
248|Pacifico|Tapaje - Dagua - Directos|Río Tapaje|NARIÑO|EL CHARCO|159406.1|100168.42|62.84
248|Pacifico|Tapaje - Dagua - Directos|Río Tapaje|NARIÑO|LA TOLA|159406.1|2254.89|1.42
249|Pacifico|Patía|Río Patia Medio|NARIÑO|LA LLANADA|238010.5|3.19|0
249|Pacifico|Patía|Río Patia Medio|NARIÑO|LOS ANDES (Sotomayor)|238010.5|10416.36|4.38
249|Pacifico|Patía|Río Patia Medio|NARIÑO|EL PEÑOL|238010.5|0.11|0
249|Pacifico|Patía|Río Patia Medio|NARIÑO|POLICARPA|238010.5|35817.46|15.05
249|Pacifico|Patía|Río Patia Medio|NARIÑO|EL ROSARIO|238010.5|36422.5|15.3
249|Pacifico|Patía|Río Patia Medio|NARIÑO|LEIVA|238010.5|10082.98|4.24
249|Pacifico|Patía|Río Patia Medio|NARIÑO|MAGÜÍ (Payán)|238010.5|95519.6|40.13
249|Pacifico|Patía|Río Patia Medio|NARIÑO|CUMBITARA|238010.5|35040.74|14.72
249|Pacifico|Patía|Río Patia Medio|NARIÑO|SANTA BÁRBARA (Iscuandé)|238010.5|11.63|0.01
249|Pacifico|Patía|Río Patia Medio|NARIÑO|EL CHARCO|238010.5|13549.24|5.69
249|Pacifico|Patía|Río Patia Medio|NARIÑO|ROBERTO PAYÁN (San José)|238010.5|795.46|0.33
249|Pacifico|Patía|Río Patia Medio|NARIÑO|BARBACOAS|238010.5|351.24|0.15
250|Pacifico|Patía|Río Patia Bajo|NARIÑO|MAGÜÍ (Payán)|450173.9|27507.34|6.11
250|Pacifico|Patía|Río Patia Bajo|NARIÑO|EL CHARCO|450173.9|19083.52|4.24
250|Pacifico|Patía|Río Patia Bajo|NARIÑO|OLAYA HERRERA (Bocas de Satinga)|450173.9|97521.8|21.66
250|Pacifico|Patía|Río Patia Bajo|NARIÑO|JURISDICCIÓN DE TUMACO|450173.9|30616.83|6.8
250|Pacifico|Patía|Río Patia Bajo|NARIÑO|FRANCISCO PIZARRO (Salahonda)|450173.9|51738.54|11.49
250|Pacifico|Patía|Río Patia Bajo|NARIÑO|TUMACO|450173.9|5492.96|1.22
250|Pacifico|Patía|Río Patia Bajo|NARIÑO|ROBERTO PAYÁN (San José)|450173.9|107498.73|23.88
250|Pacifico|Patía|Río Patia Bajo|NARIÑO|LA TOLA|450173.9|37261.3|8.28
250|Pacifico|Patía|Río Patia Bajo|NARIÑO|MOSQUERA|450173.9|73452.89|16.32
251|Pacifico|Mira|Río Rosario|NARIÑO|TUMACO|82687.76|82687.76|100
252|Pacifico|Patía|Río Telembí|NARIÑO|MALLAMA (Piedrancha)|461365.23|19125.5|4.15
252|Pacifico|Patía|Río Telembí|NARIÑO|SANTA CRUZ (Guachavés)|461365.23|43298.87|9.39
252|Pacifico|Patía|Río Telembí|NARIÑO|SAMANIEGO|461365.23|44206.3|9.58
252|Pacifico|Patía|Río Telembí|NARIÑO|LA LLANADA|461365.23|20447.41|4.43
252|Pacifico|Patía|Río Telembí|NARIÑO|LOS ANDES (Sotomayor)|461365.23|75808.88|16.43
252|Pacifico|Patía|Río Telembí|NARIÑO|MAGÜÍ (Payán)|461365.23|4353.66|0.94
252|Pacifico|Patía|Río Telembí|NARIÑO|CUMBITARA|461365.23|186.7|0.04
252|Pacifico|Patía|Río Telembí|NARIÑO|TUMACO|461365.23|19353.04|4.2
252|Pacifico|Patía|Río Telembí|NARIÑO|ROBERTO PAYÁN (San José)|461365.23|31674.18|6.87
252|Pacifico|Patía|Río Telembí|NARIÑO|BARBACOAS|461365.23|167772.59|36.36
252|Pacifico|Patía|Río Telembí|NARIÑO|RICAURTE|461365.23|35138.09|7.62
253|Pacifico|Mira|Río Mira|NARIÑO|MALLAMA (Piedrancha)|406419.8|37440.76|9.21
253|Pacifico|Mira|Río Mira|NARIÑO|SANTA CRUZ (Guachavés)|406419.8|26.32|0.01
253|Pacifico|Mira|Río Mira|NARIÑO|SAPUYES|406419.8|995.38|0.25
253|Pacifico|Mira|Río Mira|NARIÑO|GUACHUCAL|406419.8|31.98|0.01
253|Pacifico|Mira|Río Mira|NARIÑO|TUMACO|406419.8|163064.68|40.12
253|Pacifico|Mira|Río Mira|NARIÑO|BARBACOAS|406419.8|103527.98|25.47
253|Pacifico|Mira|Río Mira|NARIÑO|RICAURTE|406419.8|62326.69|15.34
253|Pacifico|Mira|Río Mira|NARIÑO|CUMBAL|406419.8|39006|9.6
254|Pacifico|Mira|Río San Juan (Frontera Ecuador)|NARIÑO|BARBACOAS|34908.94|479.22|1.37
254|Pacifico|Mira|Río San Juan (Frontera Ecuador)|NARIÑO|RICAURTE|34908.94|7311.66|20.95
254|Pacifico|Mira|Río San Juan (Frontera Ecuador)|NARIÑO|CUMBAL|34908.94|27065.4|77.53
255|Amazonas|Guanía|Directos Río Negro (md)|GUAINIA|PUERTO COLOMBIA (Cor. Departamental)|348873.59|24565.71|7.04
255|Amazonas|Guanía|Directos Río Negro (md)|GUAINIA|LA GUADALUPE (Cor. Departamental)|348873.59|118953.14|34.1
255|Amazonas|Guanía|Directos Río Negro (md)|GUAINIA|SAN FELIPE (Cor. Departamental)|348873.59|205354.48|58.86
256|Amazonas|Guanía|Río Aquió o Caño Aque|GUAINIA|PUERTO COLOMBIA (Cor. Departamental)|296024.6|296024.54|100
257|Amazonas|Guanía|Río Tomo|GUAINIA|PUERTO COLOMBIA (Cor. Departamental)|240489.03|141053.44|58.65
